STEPS	TIME[ms]	ERROR
28	193.676	0.0
44	120.081	0.0
48	116.378	0.0
52	120.685	1.0
44	113.685	0.0
56	122.153	0.0
60	125.093	0.0
52	115.748	0.0
40	107.467	0.14256737177629672
44	110.433	1.0
48	113.951	0.0
52	117.715	0.0
52	117.219	0.0
40	106.701	0.08685800604229607
52	117.115	0.0
20	89.362	0.0
40	104.833	0.0
40	113.313	0.0
56	109.79	0.0
52	106.625	0.0
52	105.346	0.0
48	106.146	0.0
52	110.669	0.0
48	135.397	0.044585987261146494
48	212.263	0.10606060606060606
56	134.533	0.0
44	104.082	0.0
52	179.516	0.0
64	138.497	0.0
56	137.146	0.0
44	110.659	0.018863737239236573
48	98.037	0.0
52	99.121	0.0
40	93.661	0.12272220156191893
72	112.339	0.03607809847198642
44	93.492	0.0
60	102.654	0.0
40	89.385	0.0
36	113.91	0.0
20	75.214	0.13376623376623376
56	101.49	0.0
48	95.23	0.0
56	101.207	0.0
24	76.446	0.09079792112503822
56	100.403	0.0
44	92.256	0.0
64	109.142	0.04334104775930991
48	95.48	0.0
36	86.243	0.0
48	93.875	0.1306588148693412
36	84.476	0.0
28	80.652	0.12272143774069319
64	120.589	0.0
32	115.677	0.0
48	98.975	0.0
48	95.608	0.0
36	87.035	0.0
56	100.647	0.0
48	95.08	0.0
48	94.799	0.0
60	101.845	0.0
28	83.486	0.0
72	110.936	0.10931174089068826
40	92.026	0.0
68	110.381	0.0
44	93.208	0.0
52	142.51	0.0
40	88.009	0.09497076023391812
40	90.919	0.0
44	92.25	0.0
20	74.633	0.2529335071707953
28	85.787	0.17231737154840965
24	78.982	0.0
36	87.135	0.0
36	87.633	0.11639118457300275
68	109.269	0.0
40	92.089	0.0
36	87.032	0.024721543058951374
44	92.146	0.0
60	106.207	0.0
28	108.676	0.0
44	101.119	0.0
56	109.852	0.0
44	108.856	0.0
64	118.459	0.0
48	105.772	0.0
40	113.291	0.033289531318440646
36	110.65	1.0
36	101.307	0.0
48	105.539	0.0
36	94.89	0.0
24	83.08	0.07718832891246684
44	126.953	0.0
40	180.702	0.0
60	241.58	0.0
40	241.382	0.07015630679752817
60	258.612	0.0
44	244.644	0.0
64	130.642	0.0
36	100.789	0.0
60	127.872	0.0
32	88.775	0.0
52	103.318	0.0
40	93.467	0.0
32	87.173	0.0
36	134.355	0.0
36	110.308	0.0
60	112.134	0.0
60	129.096	0.0
44	99.529	0.0
48	99.427	0.0
36	102.4	0.0
36	104.78	0.0
32	97.513	0.014017381553125876
36	96.737	0.0
52	109.805	0.0
48	104.818	0.0
32	91.556	0.0
44	100.748	0.0
44	100.599	0.0
48	104.12	0.0
52	106.738	0.0
68	123.072	0.0
44	105.761	0.0
44	102.346	0.0
40	149.468	0.0
52	130.927	0.0
48	108.923	0.0
40	99.543	0.0
56	111.995	0.0
44	107.987	0.0
32	92.661	0.17257953765163653
44	101.572	0.0
52	114.475	0.0
60	105.728	0.0
48	97.236	0.0
36	88.928	0.08036490008688098
40	92.526	0.0
52	103.952	0.0
40	95.069	0.0
48	99.716	0.0
56	103.667	0.0
20	76.04	0.1959266802443992
60	106.188	0.0
40	91.215	0.0
52	99.549	0.01410105757931845
48	97.682	0.0
32	89.773	0.0
36	91.124	0.0
32	86.716	0.0
36	88.825	0.0
56	103.197	0.11518324607329843
16	71.767	1.0
56	103.031	0.03866335266500966
52	103.879	0.0
36	114.608	0.0
60	109.449	0.0
48	99.851	0.0
32	86.421	0.0
36	89.197	0.0
40	92.496	0.0
52	99.993	0.0
32	85.722	0.17898532062838013
40	90.749	0.0
48	109.566	0.0
52	103.356	0.0
36	88.996	0.0
44	94.749	0.0
68	111.938	0.0
16	76.006	0.0
48	97.65	0.0
32	84.864	0.0
48	101.15	0.0
28	84.039	1.0
48	97.937	0.0
32	84.951	0.06972301814708691
32	84.397	0.0
36	87.801	0.0
44	93.961	0.0
44	93.701	0.0
36	92.004	0.00785269428648795
40	92.623	0.0
32	86.365	0.0
40	92.322	0.0
44	94.079	0.0
48	97.596	0.0
44	96.11	0.0
28	82.594	0.0
28	81.89	0.01435778036476523
56	106.381	0.0
48	97.998	0.0
56	103.378	0.0
44	94.671	0.0
44	93.55	0.0
56	102.957	0.0
44	94.858	0.0
72	123.092	0.0
28	82.875	0.0
40	92.013	0.0
32	85.039	0.0
56	101.293	0.0
52	98.864	0.0
40	88.89	0.0
32	82.136	0.0
36	87.118	0.0
16	73.847	0.07713004484304933
40	98.741	0.0
44	92.983	0.0
52	99.699	0.0
44	92.402	0.0
48	94.607	0.0
44	91.361	0.0
52	97.477	0.12021328162869607
40	512.11	0.05111184865582476
28	84.177	0.0
44	92.184	0.0
40	88.488	0.0
24	76.252	0.0
52	96.515	0.0
28	82.509	0.0
52	134.677	0.2821601941747573
48	129.268	0.0
68	117.473	0.0
56	101.674	0.0
60	107.623	0.0
68	109.653	0.0
36	85.239	1.0
48	94.289	0.0
40	87.384	1.0
48	149.212	0.0
48	111.729	0.0
40	97.867	0.0
52	99.887	0.0
48	101.065	0.030139935414424113
56	102.104	0.0
32	84.226	0.0
52	98.422	0.0
52	97.139	0.0
52	97.134	0.0
56	104.337	0.0
52	97.862	0.0
44	92.119	0.0
32	86.277	0.0
52	98.111	0.0
72	111.111	0.0
56	161.855	0.0
48	93.805	0.0
36	85.059	0.0
40	92.283	0.0
44	101.523	0.0
56	100.151	0.0
60	105.822	0.0
24	76.656	0.0
24	74.894	0.0
36	118.959	0.0
28	78.582	0.09956709956709957
56	103.262	0.0
56	100.386	0.0
36	110.663	0.0
32	102.39	0.0
48	94.164	0.018804141136699766
60	101.865	0.0
56	99.363	0.0
44	91.548	0.0
64	109.324	0.019706922688226377
40	91.342	0.0
56	100.645	0.0
44	91.423	0.0
44	91.009	0.0
40	88.273	0.0
52	97.574	0.0
60	120.332	0.0
64	105.633	0.0
44	94.573	0.0
36	84.742	0.0
44	92.042	0.0
32	82.173	0.0
36	84.143	1.0
40	87.199	0.03188270886665115
48	94.641	0.0
36	84.593	0.0
52	99.64	0.0
48	96.702	0.0
44	91.237	0.0
24	76.751	0.0
52	96.572	0.0
48	97.396	0.0
64	105.896	0.0
40	88.534	0.0
44	91.474	0.0
60	106.648	0.0
48	94.531	0.0
48	94.263	0.0
40	88.563	0.0
44	90.697	0.0
28	80.122	0.0
40	86.724	0.0
36	86.201	0.0
56	103.097	0.10337552742616034
44	93.847	0.0
24	77.032	0.09604357798165138
40	88.292	0.0
32	81.301	0.0
56	99.27	0.030404775228502146
44	90.461	0.0
60	102.077	0.0
40	91.696	0.13786173633440515
32	82.916	0.0
56	100.885	0.0
64	105.794	0.0
40	90.922	0.0964317310527868
36	86.01	0.15152420800956365
28	79.52	0.0
28	79.421	0.0
52	97.119	0.0
48	98.142	0.0
56	100.47	0.05382674516400336
48	93.895	0.0
32	82.697	0.035630841121495324
44	91.648	0.0
60	102.737	0.0
56	98.376	0.0
36	84.517	0.0
60	105.274	0.0
56	99.993	0.0
44	116.489	0.0
52	97.463	0.23583123425692695
60	102.781	0.0
36	107.96	0.0
44	93.068	0.0
44	92.149	0.0
60	103.226	0.0
36	148.609	0.0
28	97.241	0.14122681883024252
44	95.572	0.0
32	95.962	0.0
44	102.128	0.0
40	87.9	0.0
56	99.562	0.0
24	76.499	0.0
28	79.234	0.0
52	95.472	0.0
40	88.504	0.06484375
24	75.787	0.0
56	99.488	0.0
48	98.679	0.06695812241141279
