STEPS	TIME[ms]	ERROR
17125	10997.009	0.0
22025	14529.349	0.0
20975	13800.416	0.0
19700	12827.869	0.00013443118803562428
19050	12005.944	0.0
20325	13245.526	0.0
18200	11416.184	0.0
19575	12474.253	0.0
17875	11349.458	0.0
17075	10815.365	0.0
22350	14352.92	0.0
21300	13361.787	0.0
18775	12057.284	0.0009093452714045887
22000	13951.416	0.0
18850	11776.846	0.0
22725	14277.595	0.0
23800	14873.921	0.0
17375	11070.515	0.0
21100	13376.88	0.0
20725	13249.062	0.0
18825	11864.112	0.0
21750	13553.64	0.0
19825	12643.364	0.0
18200	11953.179	0.0
18000	11313.571	0.0
22250	14258.737	8.62738331464067e-05
19000	12006.759	0.0
18850	11867.01	0.0
21100	13352.069	0.0
18175	11577.517	0.0
24050	15341.267	0.0
19550	13023.241	0.0
18200	11576.93	0.0
20125	12722.972	0.0
22325	14520.616	0.0
15300	10082.833	0.0041293874741913286
19725	12461.561	0.0
22475	14084.77	0.0
20300	12839.376	0.0
17800	11373.613	0.0
19275	12259.186	0.0
21975	14218.184	0.0
21575	13637.207	0.002019892884468248
19825	13389.01	0.0
20200	14024.015	0.0
17650	11152.579	0.0
19725	12493.238	0.0
20250	12888.705	0.0
17625	11818.68	0.0
22550	14186.868	0.0
17050	10606.512	0.0
19800	12509.419	0.0
19850	13720.758	0.0
22675	14920.326	0.0
18525	12140.397	0.0
17025	11016.428	0.0
19075	12402.393	0.0
21700	13899.863	0.0
18675	12115.894	0.0
16175	10222.969	0.0
19250	11954.452	0.0
28750	18136.022	0.0
16000	10038.265	0.0
18700	11983.04	0.0
19850	12576.856	0.0
22350	14087.423	0.0
15300	9490.625	0.0
20025	13249.415	0.0
21350	14229.613	0.0
20700	13605.396	0.0
21825	14145.419	0.0
18200	12156.028	0.0
22300	14447.96	0.0
22375	14734.944	0.0
21675	14049.605	0.00030120481927710846
20425	13315.253	0.0
19175	12547.725	0.0
22725	14484.37	0.0
18600	11971.864	0.0
23025	15011.188	0.0
21450	14284.66	0.0
20200	13112.542	0.0
19900	12841.469	0.0
19550	16513.44	0.0
20575	13391.762	0.0
15375	9876.012	0.0
17125	11189.234	0.0
20050	13445.913	0.0
20825	13637.533	0.0
18725	12495.367	0.0
17250	11401.632	0.0
18975	12460.48	0.0
21950	15763.319	0.0002694570440562267
19375	12038.249	0.0
18150	11515.125	0.0
17875	11378.77	0.0
20300	14347.657	0.0008386655898614648
19975	12644.883	0.0
21900	16076.156	0.0
20300	12884.133	0.0
13100	8226.254	0.0003154905878641287
20700	13074.534	0.0
19325	12928.756	0.0
18550	12497.02	0.0008264178230777177
18025	11289.792	0.0
18750	11879.769	0.0
20025	12654.411	0.0
17350	10929.348	0.0004224360478760854
16825	10534.116	0.0
20850	13199.178	0.0
19875	12506.825	0.0003803727653100038
18550	11520.805	0.0
17300	10984.594	0.0
19125	12304.291	0.0
22675	14338.034	0.0
17450	10798.846	0.0
18225	11470.809	0.0
16700	10980.039	0.0
17325	10833.962	0.0
20700	13401.746	0.0
18300	11657.821	0.0
22625	15868.987	0.0
16875	11107.824	0.0
19975	12666.759	0.0
18475	11600.984	0.0
21075	14471.11	6.192909119058678e-05
19125	12521.253	0.0
20000	12607.716	0.0
21350	13763.541	0.0
22525	14050.717	0.0
24650	17149.787	0.0
16075	12572.746	0.0
20875	13888.257	0.0
21550	13479.405	0.0
21675	14494.572	0.0
18000	12020.077	0.0018447566340286648
21275	13873.171	0.0
17075	11077.482	0.0
18900	12286.21	0.0
19425	12400.526	0.0
19750	13080.898	0.0
