STEPS	TIME[ms]	ERROR
37120	24877.999	0.0
46780	32408.475	0.0
47140	31054.878	0.0
42540	28142.898	0.0
53640	35477.377	0.0
51660	33781.871	0.0
49640	32674.721	0.0
39140	25520.065	0.0
38860	25489.554	0.0
42100	28054.851	0.0
34900	22998.842	0.0
31200	21021.03	0.0
41220	29022.421	0.0
36120	24080.079	0.0
51060	33530.08	0.0
40680	26883.802	0.0
39900	26897.522	0.0
42500	30596.74	0.0
42660	28112.254	0.0
44880	29371.619	0.0
46680	30328.361	0.0
35000	23520.194	0.0
48060	33316.822	0.0
44760	29622.146	0.0
37600	24724.741	0.0
47000	31372.72	0.0
47580	32302.415	0.0
41760	27263.259	0.0
46000	29942.45	0.0
41760	27534.917	0.0
39700	26256.741	0.0
44180	32397.612	0.0
44440	29310.071	0.0
45260	29546.085	0.0
43080	28101.116	0.0
37900	24805.908	0.0
43860	28425.904	0.0
34460	22538.051	0.0
40000	26161.368	0.0
45720	31109.21	0.0
37240	24570.192	0.0
41800	27574.132	0.0
40960	26908.877	0.0
38420	25189.964	0.0
45980	30270.021	0.0
37200	24032.182	0.0
34500	22497.153	0.0
41080	26733.201	0.0
42040	27609.861	0.0
41160	26809.801	0.0
44320	29228.581	0.0
45720	29978.533	0.0
50100	33685.285	0.0
44720	29411.356	0.0
39360	25809.516	0.0
28580	18762.09	0.0
35060	22941.381	0.0
48120	31585.178	0.0
45580	30078.104	0.0
42660	27806.978	0.0
36100	23651.452	0.0
44760	29715.009	0.0
39700	26002.673	0.0
42400	27793.577	0.0
45260	29417.538	0.0
35740	23649.509	0.0
42660	27985.011	0.0
48640	31818.672	0.0
40060	26216.255	0.0
40860	26839.374	0.0
42440	27870.25	0.0
42840	28024.335	0.0
42220	28284.973	0.0
33940	22153.601	0.0
50160	32690.893	0.0
48480	31823.755	0.0
35800	23404.976	0.0
48640	31799.423	0.0
41800	27539.602	0.0
37440	24264.344	0.0
39800	26233.869	0.0
47640	31415.522	0.0
33560	21937.009	0.0
43620	28831.569	0.0
39600	26048.986	0.0
41840	27274.908	0.0
47360	34066.528	0.0
52020	34063.438	0.0
38120	27960.305	0.0
35680	24877.491	0.0
50020	34354.029	0.0
45880	33266.127	0.0
44860	30868.016	0.0019409937888198758
47440	32629.593	0.0
35300	24489.757	0.0
43140	30362.934	0.0
47380	32557.99	0.0
46480	32118.625	0.0
