STEPS	TIME[ms]	ERROR
5120	3535.218	0.0
6500	4182.416	0.0
6600	4301.476	0.0
5920	3887.15	0.0
7520	5058.48	0.0
7240	4593.035	0.0
6900	4441.052	0.0
5420	3658.373	0.0
5360	4014.078	0.017369487600115797
5820	4374.605	0.0
4840	3226.622	0.0
4280	2861.989	0.004296894981840504
5660	3758.284	0.0
4960	3367.045	0.0
7120	4589.353	0.0
5620	3655.441	0.0
5500	3523.09	0.0
5920	3849.925	0.0019520923990402213
5900	3797.733	0.0
6200	4008.23	0.0
6460	4178.301	0.0
4860	3160.175	0.0
6660	4350.878	0.002824858757062147
6200	4017.856	0.0
5160	3319.365	0.0
6480	4181.652	0.0009256719692814043
6620	4290.53	0.0
5760	3717.573	0.0
6380	4139.5	0.0
5760	3672.121	0.0
5480	3527.014	0.0
6140	3938.023	0.0
6140	3896.535	0.0
6300	3995.399	0.0
6000	4062.196	0.0035259273188848667
5220	3382.083	0.0
6060	3903.516	0.0
4740	3149.741	0.0
5520	3576.185	0.0
6360	4034.965	0.0
5140	3315.325	0.0
5780	3684.907	0.0
5680	3822.145	0.0
5320	3491.989	0.0
6380	4125.954	0.0
5140	3319.328	0.0
4740	3115.475	0.0
5660	3629.947	0.0
5840	3756.149	0.0
5700	3682.694	0.0
6140	3983.213	0.0
6340	4194.757	0.0
6940	4395.353	0.0
6200	4016.842	0.0
5400	3477.278	0.0
3920	2629.339	0.002704987320371936
4840	3108.186	0.0
6700	4287.848	0.0
6280	4052.891	0.0
5940	3876.565	0.002449602441570958
4980	3258.022	0.0
6160	3892.405	0.0
5500	3497.451	0.0
5880	3815.286	0.0
6260	4040.453	0.0
4920	3403.325	0.0
5900	3779.022	0.009340246170894843
6780	4347.565	0.0
5480	3586.193	0.0
5640	3604.924	0.0
5920	3828.881	0.0
5940	3766.853	0.0
5820	3687.973	0.0
4660	3022.761	0.0
6960	4497.139	0.0
6740	4240.725	0.0003959825767666223
4940	3198.535	0.0
6780	4343.446	0.0
5760	3826.557	0.0
5140	3290.831	0.0
5520	3517.742	0.0
6600	4308.566	0.0
4640	3063.953	0.0
6080	3947.131	0.0
5460	3563.184	0.0
5820	3782.142	0.0
6580	4348.848	0.0
7260	4614.231	0.0
5280	3418.192	0.0
4900	3134.077	0.0
6960	4706.154	0.0013636563585976333
6360	4200.399	0.0
6200	4044.892	0.0019409937888198758
6580	4169.09	0.0
4860	3209.05	0.0
5980	3912.8	0.0
6580	4205.159	0.0
6420	4040.316	0.0
6540	4175.693	0.0
5420	3470.998	0.0
6160	3955.687	0.0
5620	3646.965	0.0
5660	3708.969	0.0
5460	3469.674	0.0
5760	3687.062	0.0
5460	3650.869	0.0
5180	3315.433	0.0
6700	4284.771	0.0
4860	3211.699	0.0
6080	3903.387	0.0
6200	4029.595	0.0
6060	3977.21	0.0
4860	3284.501	0.0
5320	3438.739	0.0
6220	4026.237	0.0
5600	3722.847	0.0
5540	3643.733	0.0019117847876553326
5580	3797.77	0.0
6980	4572.772	0.0
5980	3921.281	0.0
6680	4354.979	0.0
6500	4427.157	0.0
6420	4148.294	0.0
6120	3990.008	0.0
3920	2586.01	0.0
5380	3518.405	0.0
5780	3759.727	0.002042020238689477
6040	3833.873	0.0
4880	3209.698	0.002647591620604766
5440	3557.625	0.0
6480	4243.248	0.0
6220	4067.253	0.0
5580	3959.639	0.0
5000	3670.081	0.0
4120	2702.506	0.003933078955092457
5260	3483.547	0.0
6860	4433.729	0.0
6160	3937.898	0.0039257200829253235
5400	3441.269	0.002139586631862724
4640	2986.924	0.0011208668036614981
5440	3747.164	0.0
5640	3749.82	0.0
6760	4626.782	0.0018308597249814967
4120	2838.834	0.0
5500	3604.774	0.0
5160	3556.362	0.0
4960	3259.616	0.0
4780	3305.998	0.0
5860	3838.035	0.0
5620	3836.727	0.0
5480	3664.593	0.0
6860	4683.954	0.0
5180	3455.101	0.0
5940	4037.653	0.0
4780	3194.247	0.0
4900	3268.743	0.0
4500	3287.68	0.0017539463793535455
4400	2961.925	0.0
5980	4244.131	0.0
6420	7505.104	0.0
6020	5353.933	0.0
6520	5662.398	0.0022079185689693887
6680	5346.524	0.0
4440	3925.896	0.0
5860	4394.689	0.0
5720	4268.956	0.0
5340	4940.94	0.0
5920	4317.856	0.00028462226559323415
6180	5003.633	0.0
6740	5291.707	0.0
7360	5055.172	0.0
5320	3767.287	0.0
4700	3288.034	0.0
5440	4196.889	0.0
5080	3572.572	0.00014262622420842445
7140	4964.23	0.0
5980	4190.329	0.0
5880	4510.878	0.0
5620	3880.851	0.0
4740	3432.004	0.0
5400	3647.4	0.0
5980	4334.168	0.0
5320	4043.804	0.002098950524737631
5040	3834.376	0.003306458918380288
5320	3649.098	0.0
7860	5630.721	0.0
5880	4024.979	0.0
6480	4600.35	0.0
4560	3058.601	0.0
5260	3937.783	0.0
5420	3874.929	0.0
6580	4772.748	0.0
6160	4507.513	0.0
5020	3754.378	0.0
