STEPS	TIME[ms]	ERROR
2085	1566.385	0.0
2745	2021.296	0.0
2475	1843.998	0.0
2550	1769.205	0.0
2595	1778.504	0.0
2550	1807.252	0.0
2865	1901.148	0.0
2925	1928.822	0.0
2925	2030.189	0.007022471910112359
2265	1533.191	0.0
2040	1394.096	0.0
2280	1600.538	0.0
2550	1734.883	0.0
2220	1496.893	0.0014707848642866693
1800	1361.505	0.0
1890	1296.076	0.0
2325	1579.312	0.0
2385	1605.45	0.0005096468875136512
2625	1783.843	0.0
2670	1810.995	0.0
2430	1710.536	0.0013911926801862058
2415	1840.942	0.0
2760	2692.6	0.0
2310	1622.097	0.0065258342303552205
2355	1769.902	0.0
2835	2251.732	0.0
2565	1795.961	0.0
2070	1474.037	0.0
2775	1892.101	0.0
2070	1500.818	0.0
2295	1591.33	0.004993757802746567
2595	1771.111	0.0
2490	1714.895	0.0
3090	2239.253	0.0
2460	1659.269	0.0
2805	1916.41	0.0
2370	1626.701	0.0
2880	1901.522	0.0
2250	1513.45	0.0
2685	1836.001	0.0
2235	1508.965	0.0029258218117147613
2805	1935.307	0.0
2355	1622.907	0.0
1995	1404.362	0.0
2385	1596.737	0.0
2145	1450.921	0.0
2595	1748.828	0.0
2130	1457.019	0.0008599931200550396
2700	1823.689	0.0
1920	1360.029	0.0
2775	1876.256	0.005321305493614433
2175	1472.4	0.0
2115	1431.383	0.0
2385	1645.266	0.0
2445	1627.335	0.0
2460	1637.206	0.0
2145	1535.144	0.006151480199923107
1980	1413.67	0.0
2865	1917.61	0.0
2415	1658.18	0.0
2340	1592.07	0.0
2790	1912.928	0.0
1695	1199.596	0.0
1695	1258.111	0.0
2700	1867.908	0.0
2460	1697.827	0.02084623323013416
2280	1543.232	0.0
2790	1963.331	0.0
2445	1646.469	0.0
2340	1578.631	0.0004586554842091469
2340	1615.539	0.0
2490	1663.078	0.00013430029546065002
2190	1633.029	0.0
1860	1344.501	0.0
2085	1419.047	0.0
2595	1737.475	0.0
2610	1817.512	0.0
2220	1566.29	0.0
2175	1476.048	0.0
2220	1498.926	0.0
2220	1498.316	0.0
2505	1670.384	0.0
2460	1724.575	0.0
2505	1761.941	0.0
2700	1796.936	0.0
2025	1395.018	0.0
2970	1999.357	0.0015213463915565275
2520	1672.876	0.0
2490	1714.195	0.0
2895	1965.139	0.0
2025	1379.306	0.0
1830	1254.438	0.0
2385	1597.384	0.019920782851817333
2820	1951.054	0.0
2805	1870.677	0.0
2910	1909.732	0.0
2010	1395.326	0.0
2040	1414.79	0.0
3135	2176.22	0.0
2460	1644.454	0.00594685002787586
2940	1985.217	0.0
3480	2282.396	0.0
1935	1329.225	0.008870087336244541
2235	1535.622	0.0
2145	1483.863	0.007987113229075776
2250	1564.413	0.0
2280	1573.603	0.0
2970	2004.153	0.00042953481379665823
2310	1600.513	0.0
2025	1417.064	0.00030277798804026945
2715	1796.843	0.0
2325	1624.184	0.0
2505	1701.226	0.0
2790	1846.391	0.0
2445	1695.264	0.002353187261412958
3060	2018.877	0.0
2295	1548.374	0.0
2085	1536.79	0.0
2160	1516.918	0.0
2655	1762.242	0.0
3045	2075.43	0.0
2775	1826.095	0.0
2655	1825.179	0.0
2730	1801.164	0.0
2250	1550.927	0.0
2715	1806.176	0.0
2655	1781.038	0.004707350272232305
