83 10 5176 1 1 1 1 0 1 1 1 0 1
84 10 5176 0 1 1 1 1 1 1 1 1 0
85 10 5176 1 1 1 1 0 1 1 0 1 1
86 10 5176 1 1 0 1 0 1 1 1 1 1
87 10 5176 1 0 0 1 1 1 1 1 1 1
88 10 5176 1 1 1 1 1 1 0 1 0 1
89 10 5176 1 1 0 1 1 1 1 1 1 0
90 10 5176 1 1 0 1 1 1 1 0 1 1
91 10 5176 1 1 1 1 1 0 1 1 1 0
92 10 5176 0 1 0 1 1 1 1 1 1 1
93 10 5176 1 0 1 1 1 1 1 0 1 1
94 10 5176 1 0 0 1 1 1 1 1 1 1
95 10 5176 0 1 1 1 1 1 1 1 0 1
96 10 5176 1 1 0 1 1 1 1 0 1 1
97 10 5176 1 1 1 0 1 1 0 1 1 1
98 10 5176 1 1 1 1 0 0 1 1 1 1
99 10 5176 1 1 1 0 1 1 0 1 1 1
100 10 5176 1 0 1 0 1 1 1 1 1 1
101 10 5176 1 1 0 1 1 1 1 0 1 1
102 10 5176 1 1 0 1 1 1 1 1 0 1
103 10 5176 0 1 1 1 1 1 1 1 0 1
104 10 5176 1 1 1 0 1 1 1 1 1 0
105 10 5176 0 1 1 1 1 1 1 1 0 1
106 10 5176 1 1 1 0 1 0 1 1 1 1
107 10 5176 1 1 1 1 1 0 1 1 1 0
108 10 5176 1 0 1 1 1 1 0 1 1 1
109 10 5176 1 0 0 1 1 1 1 1 1 1
110 10 5176 1 1 1 1 1 0 1 1 0 1
111 10 5176 0 0 1 1 1 1 1 1 1 1
112 10 5176 1 0 1 1 1 0 1 1 1 1
113 10 5176 1 1 1 1 1 0 0 1 1 1
114 10 5176 1 0 1 1 1 0 1 1 1 1
115 10 5176 1 0 1 1 1 1 0 1 1 1
116 10 5176 1 1 1 0 1 1 0 1 1 1
117 10 5176 1 1 1 0 1 1 1 0 1 1
118 10 5176 0 1 1 1 1 1 1 0 1 1
119 10 5176 1 0 1 1 1 1 1 0 1 1
120 10 5176 1 1 0 1 1 1 0 1 1 1
121 10 5176 0 1 1 1 0 1 1 1 1 1
122 10 5176 1 1 1 1 1 0 1 1 0 1
123 10 5176 0 1 1 1 1 1 1 1 1 0
124 10 5176 1 1 1 1 0 1 1 1 1 0
125 10 5176 0 0 1 1 1 1 1 1 1 1
126 10 5176 0 1 1 1 1 1 1 1 1 0
127 10 5176 1 0 0 1 1 1 1 1 1 1
128 10 5176 1 1 1 0 1 0 1 1 1 1
129 10 5176 1 1 1 0 1 1 1 0 1 1
130 10 5176 1 1 1 1 1 1 0 1 0 1
131 10 5176 0 1 1 0 1 1 1 1 1 1
132 10 5176 0 1 1 1 1 1 1 0 1 1
133 10 5176 1 1 0 0 1 1 1 1 1 1
134 10 5176 0 1 1 1 0 1 1 1 1 1
135 10 5176 1 1 1 1 1 0 1 0 1 1
136 10 5176 1 1 1 1 1 1 0 1 1 0
137 10 5176 1 0 0 1 1 1 1 1 1 1
138 10 5176 1 1 1 1 0 1 1 0 1 1
139 10 5176 1 1 1 1 1 0 1 1 1 0
140 10 5176 1 0 1 1 1 1 1 1 1 0
141 10 5176 1 1 0 1 1 0 1 1 1 1
142 10 5176 1 0 1 1 1 1 1 1 0 1
143 10 5176 1 1 1 1 0 1 1 1 0 1
144 10 5176 1 1 1 1 1 0 1 1 1 0
145 10 5176 1 0 1 1 1 0 1 1 1 1
146 10 5176 1 1 0 0 1 1 1 1 1 1
147 10 5176 0 1 1 1 1 1 0 1 1 1
148 10 5176 1 0 1 1 1 1 1 1 0 1
149 10 5176 1 0 1 1 1 1 0 1 1 1
150 10 5176 1 1 0 1 1 1 1 1 1 0
151 10 5176 1 0 1 1 1 1 1 0 1 1
152 10 5176 1 0 1 0 1 1 1 1 1 1
153 10 5176 1 1 1 1 1 1 1 0 1 0
154 10 5176 1 1 1 0 1 1 0 1 1 1
155 10 5176 0 1 1 1 1 1 1 0 1 1
156 10 5176 1 1 1 1 0 1 0 1 1 1
157 10 5176 1 1 1 0 1 0 1 1 1 1
158 10 5176 1 0 1 1 1 1 1 1 1 0
159 10 5176 1 1 1 1 0 0 1 1 1 1
160 10 5176 1 0 1 1 1 1 1 1 1 0
161 10 5176 1 1 0 1 1 1 1 1 0 1
162 10 5176 1 1 1 1 1 1 0 0 1 1
163 10 5176 1 1 1 1 1 1 1 0 1 0
164 10 5176 0 1 1 1 0 1 1 1 1 1
165 10 5176 1 1 1 0 1 1 1 1 1 0
166 10 5176 1 1 1 0 1 1 1 1 0 1
167 10 5176 1 1 0 1 1 1 1 1 0 1
168 10 5176 0 1 1 1 1 1 1 0 1 1
169 10 5176 0 1 1 1 1 1 1 1 0 1
170 10 5176 0 1 1 1 1 0 1 1 1 1
171 10 5176 1 1 1 0 0 1 1 1 1 1
172 10 5176 1 1 1 0 1 1 1 0 1 1
173 10 5176 1 0 1 1 0 1 1 1 1 1
174 10 5176 1 1 1 0 1 1 1 1 1 0
175 10 5176 1 1 1 1 1 1 1 0 0 1
176 10 5176 1 1 0 0 1 1 1 1 1 1
177 10 5176 0 1 1 1 0 1 1 1 1 1
178 10 5176 1 1 1 1 1 1 1 0 1 0
179 10 5176 0 1 1 0 1 1 1 1 1 1
180 10 5176 1 1 1 0 1 0 1 1 1 1
181 10 5176 1 1 1 1 0 1 1 0 1 1
182 10 5176 0 1 1 1 0 1 1 1 1 1
183 10 5176 1 1 1 1 1 0 1 1 0 1
184 10 5176 1 1 1 0 1 1 1 1 0 1
185 10 5176 1 1 1 1 1 1 1 1 0 0
186 10 5176 1 1 1 0 0 1 1 1 1 1
187 10 5176 1 0 1 1 1 1 1 1 0 1
188 10 5176 1 1 1 1 1 1 0 1 1 0
189 10 5176 1 0 1 1 1 1 1 0 1 1
190 10 5176 0 1 1 1 1 1 1 1 1 0
191 10 5176 0 1 1 0 1 1 1 1 1 1
192 10 5176 1 1 0 1 1 1 0 1 1 1
193 10 5176 1 1 1 1 1 1 1 0 0 1
194 10 5176 1 0 1 1 1 1 1 0 1 1
195 10 5176 1 1 1 1 1 1 0 1 0 1
196 10 5176 0 1 1 1 0 1 1 1 1 1
197 10 5176 0 1 1 1 1 1 1 1 0 1
198 10 5176 1 0 1 1 0 1 1 1 1 1
199 10 5176 1 1 1 1 0 1 1 1 0 1
200 10 5176 1 1 0 1 1 1 1 1 0 1
201 10 5176 1 0 0 1 1 1 1 1 1 1
202 10 5176 0 1 1 1 1 1 0 1 1 1
203 10 5176 1 0 1 1 1 0 1 1 1 1
204 10 5176 1 1 0 1 1 1 1 1 1 0
205 10 5176 1 1 1 1 1 0 0 1 1 1
206 10 5176 1 1 0 1 1 1 1 0 1 1
207 10 5176 0 1 1 1 1 1 1 1 1 0
208 10 5176 1 1 1 0 1 1 1 1 1 0
209 10 5176 1 1 1 0 0 1 1 1 1 1
210 10 5176 0 1 1 1 1 1 1 0 1 1
211 10 5176 1 1 1 1 1 0 1 1 0 1
212 10 5176 1 0 1 1 0 1 1 1 1 1
213 10 5176 1 1 1 1 1 0 1 0 1 1
214 10 5176 1 0 1 1 1 1 1 1 1 0
215 10 5176 1 0 1 1 1 1 1 1 0 1
216 10 5176 1 1 1 1 1 0 1 0 1 1
217 10 5176 1 1 1 1 1 0 0 1 1 1
218 10 5176 0 1 0 1 1 1 1 1 1 1
219 10 5176 1 1 1 0 1 0 1 1 1 1
220 10 5176 1 1 0 1 1 0 1 1 1 1
221 10 5176 1 1 1 0 1 1 1 1 1 0
222 10 5176 1 1 1 1 1 0 0 1 1 1
223 10 5176 1 1 1 1 1 0 1 0 1 1
224 10 5176 1 0 1 1 1 1 1 1 0 1
225 10 5176 1 1 1 0 1 1 1 1 1 0
226 10 5176 0 1 1 0 1 1 1 1 1 1
227 10 5176 0 1 1 0 1 1 1 1 1 1
228 10 5176 0 1 1 1 1 1 1 1 1 0
229 10 5176 1 1 1 1 0 1 1 1 1 0
230 10 5176 0 1 1 0 1 1 1 1 1 1
231 10 5176 1 1 1 1 0 0 1 1 1 1
232 10 5176 1 0 1 1 1 1 1 0 1 1
233 10 5176 1 1 1 1 1 0 1 1 0 1
234 10 5176 1 1 1 0 0 1 1 1 1 1
235 10 5176 0 1 1 1 1 1 1 1 0 1
236 10 5176 0 0 1 1 1 1 1 1 1 1
237 10 5176 1 1 0 1 1 1 1 1 0 1
238 10 5176 1 1 1 0 1 1 1 1 1 0
239 10 5176 1 1 1 1 1 1 1 1 0 0
240 10 5176 1 1 1 1 0 1 1 1 0 1
241 10 5176 1 1 1 1 1 1 0 0 1 1
242 10 5176 1 1 1 0 1 0 1 1 1 1
243 10 5176 0 1 1 1 1 1 1 1 0 1
244 10 5176 1 1 0 1 1 1 1 0 1 1
245 10 5176 1 1 1 1 0 1 1 0 1 1
246 10 5176 1 1 1 1 0 1 1 0 1 1
247 10 5176 1 1 1 1 0 1 1 1 0 1
248 10 5176 0 0 1 1 1 1 1 1 1 1
249 10 5176 0 1 1 0 1 1 1 1 1 1
250 10 5176 1 1 1 1 1 0 0 1 1 1
251 10 5176 1 0 1 1 0 1 1 1 1 1
252 10 5176 0 1 0 1 1 1 1 1 1 1
253 10 5176 1 1 1 1 0 0 1 1 1 1
254 10 5176 1 1 1 0 1 1 0 1 1 1
255 10 5176 1 1 0 1 1 1 1 1 0 1
256 10 5176 1 0 1 1 1 1 0 1 1 1
257 10 5176 1 1 1 0 1 1 1 0 1 1
258 10 5176 1 1 1 1 1 1 0 0 1 1
259 10 5176 0 1 1 1 1 0 1 1 1 1
260 10 5176 1 1 1 1 1 1 1 0 1 0
261 10 5176 1 1 1 1 0 1 0 1 1 1
262 10 5176 0 1 1 1 1 1 1 1 1 0
263 10 5176 1 1 1 1 1 1 0 1 0 1
264 10 5176 0 1 1 1 1 1 1 1 1 0
265 10 5176 1 1 1 1 1 1 1 0 0 1
266 10 5176 1 1 1 1 1 1 1 0 1 0
267 10 5176 1 1 0 1 1 1 1 1 0 1
268 10 5176 0 1 1 1 1 1 0 1 1 1
269 10 5176 1 0 1 1 1 1 1 1 0 1
270 10 5176 1 1 1 0 0 1 1 1 1 1
271 10 5176 1 1 1 1 0 1 1 0 1 1
272 10 5176 1 1 0 1 1 1 1 1 0 1
273 10 5176 1 1 0 1 1 1 0 1 1 1
274 10 5176 1 1 0 1 1 1 1 1 1 0
275 10 5176 1 1 1 1 1 1 0 1 1 0
276 10 5176 1 1 1 0 0 1 1 1 1 1
277 10 5176 1 0 1 1 1 0 1 1 1 1
278 10 5176 0 1 1 1 1 0 1 1 1 1
279 10 5176 1 0 1 1 0 1 1 1 1 1
280 10 5176 1 1 0 1 1 0 1 1 1 1
281 10 5176 1 1 0 0 1 1 1 1 1 1
282 10 5176 1 1 1 1 1 1 0 1 0 1
283 10 5176 1 1 1 0 1 1 1 1 1 0
284 10 5176 1 1 1 1 1 1 0 0 1 1
285 10 5176 0 1 1 1 1 1 1 1 1 0
286 10 5176 1 1 1 0 1 0 1 1 1 1
287 10 5176 1 0 1 1 1 1 1 1 0 1
288 10 5176 1 1 1 0 1 1 0 1 1 1
289 10 5176 1 1 1 1 1 1 1 1 0 0
290 10 5176 1 1 0 1 0 1 1 1 1 1
291 10 5176 0 1 1 0 1 1 1 1 1 1
292 10 5176 0 1 1 0 1 1 1 1 1 1
293 10 5176 1 1 1 1 1 0 1 1 0 1
294 10 5176 0 0 1 1 1 1 1 1 1 1
295 10 5176 0 1 1 1 1 1 1 1 1 0
296 10 5176 1 0 1 1 0 1 1 1 1 1
297 10 5176 1 1 1 1 0 1 0 1 1 1
298 10 5176 1 1 1 1 1 1 1 0 1 0
299 10 5176 1 1 1 1 1 0 0 1 1 1
300 10 5176 0 1 1 0 1 1 1 1 1 1
301 10 5176 1 0 0 1 1 1 1 1 1 1
302 10 5176 1 1 1 1 0 1 1 1 0 1
303 10 5176 1 1 1 1 1 0 1 0 1 1
304 10 5176 1 1 1 1 1 1 1 0 0 1
305 10 5176 0 1 0 1 1 1 1 1 1 1
306 10 5176 1 1 1 1 1 1 1 1 0 0
307 10 5176 1 0 1 1 1 0 1 1 1 1
308 10 5176 0 1 1 0 1 1 1 1 1 1
309 10 5176 1 1 1 1 1 0 0 1 1 1
310 10 5176 1 1 1 1 1 1 1 0 1 0
311 10 5176 0 1 1 1 1 1 1 0 1 1
312 10 5176 1 1 1 1 1 0 0 1 1 1
313 10 5176 1 1 0 1 1 1 0 1 1 1
314 10 5176 1 0 1 1 1 1 1 1 0 1
315 10 5176 1 1 1 1 1 1 1 1 0 0
316 10 5176 1 1 1 1 0 1 1 0 1 1
317 10 5176 1 1 1 0 1 0 1 1 1 1
318 10 5176 0 1 1 1 1 1 1 0 1 1
319 10 5176 1 1 1 0 1 1 1 1 0 1
320 10 5176 1 1 1 1 1 1 1 0 0 1
321 10 5176 1 1 1 1 0 1 1 1 0 1
322 10 5176 1 1 1 1 0 1 1 0 1 1
323 10 5176 1 0 1 0 1 1 1 1 1 1
324 10 5176 1 1 1 1 1 1 1 1 0 0
325 10 5176 1 1 1 0 1 1 0 1 1 1
326 10 5176 1 1 0 1 1 1 1 1 0 1
327 10 5176 1 0 1 1 1 1 1 0 1 1
328 10 5176 1 1 1 0 1 1 0 1 1 1
329 10 5176 1 1 1 1 1 1 1 0 1 0
330 10 5176 1 1 1 0 0 1 1 1 1 1
331 10 5176 0 1 1 0 1 1 1 1 1 1
332 10 5176 1 1 1 0 1 1 1 1 1 0
333 10 5176 1 1 0 1 0 1 1 1 1 1
334 10 5176 1 1 0 1 1 0 1 1 1 1
335 10 5176 1 0 1 1 1 1 1 0 1 1
336 10 5176 1 1 1 1 0 1 1 1 0 1
337 10 5176 1 1 1 1 0 1 0 1 1 1
338 10 5176 0 1 1 1 1 1 1 1 0 1
339 10 5176 1 1 1 1 1 1 0 1 0 1
340 10 5176 1 0 0 1 1 1 1 1 1 1
341 10 5176 1 1 1 1 1 1 0 1 1 0
342 10 5176 1 1 1 1 1 1 1 0 1 0
343 10 5176 0 0 1 1 1 1 1 1 1 1
344 10 5176 1 0 0 1 1 1 1 1 1 1
345 10 5176 1 1 0 0 1 1 1 1 1 1
346 10 5176 1 1 0 1 1 1 1 1 0 1
347 10 5176 1 1 0 1 1 1 0 1 1 1
348 10 5176 1 1 1 1 0 1 1 1 0 1
349 10 5176 0 1 1 1 1 1 1 1 1 0
350 10 5176 1 1 1 1 0 0 1 1 1 1
351 10 5176 0 1 1 1 1 1 1 0 1 1
352 10 5176 1 1 0 1 1 1 1 1 0 1
353 10 5176 1 1 1 1 1 0 0 1 1 1
354 10 5176 1 1 0 0 1 1 1 1 1 1
355 10 5176 0 1 1 0 1 1 1 1 1 1
356 10 5176 1 1 0 1 1 1 0 1 1 1
357 10 5176 1 0 1 1 1 1 1 1 1 0
358 10 5176 1 1 1 0 1 1 1 1 1 0
359 10 5176 1 1 1 1 1 0 1 1 1 0
360 10 5176 1 0 1 1 1 0 1 1 1 1
361 10 5176 0 1 1 1 1 1 1 0 1 1
362 10 5176 1 1 1 1 1 1 1 0 1 0
363 10 5176 1 1 1 1 0 1 0 1 1 1
364 10 5176 1 1 0 0 1 1 1 1 1 1
365 10 5176 1 1 0 1 1 1 0 1 1 1
366 10 5176 1 1 1 0 1 1 1 1 0 1
367 10 5176 1 1 1 0 1 1 0 1 1 1
368 10 5176 0 1 1 0 1 1 1 1 1 1
369 10 5176 1 1 1 1 1 1 0 1 0 1
370 10 5176 1 1 1 1 1 1 0 1 0 1
371 10 5176 1 1 0 1 1 1 0 1 1 1
372 10 5176 1 1 1 1 1 1 1 1 0 0
373 10 5176 0 1 1 1 1 1 1 1 0 1
374 10 5176 0 1 1 1 1 1 1 0 1 1
375 10 5176 1 1 0 1 1 0 1 1 1 1
376 10 5176 1 1 1 0 0 1 1 1 1 1
377 10 5176 0 1 1 1 1 1 1 0 1 1
378 10 5176 0 0 1 1 1 1 1 1 1 1
379 10 5176 0 1 1 1 1 1 1 1 0 1
380 10 5176 1 1 1 1 0 0 1 1 1 1
381 10 5176 1 1 1 1 0 1 1 0 1 1
382 10 5176 1 1 0 1 1 1 1 1 0 1
383 10 5176 1 0 1 1 1 1 1 1 0 1
384 10 5176 1 1 1 0 1 1 1 1 0 1
385 10 5176 1 0 1 1 1 1 1 0 1 1
386 10 5176 1 0 0 1 1 1 1 1 1 1
387 10 5176 1 0 0 1 1 1 1 1 1 1
388 10 5176 1 1 1 1 1 0 1 1 0 1
389 10 5176 0 1 1 1 1 0 1 1 1 1
390 10 5176 1 1 1 1 1 1 1 0 1 0
391 10 5176 1 1 1 1 1 0 1 0 1 1
392 10 5176 1 1 0 1 1 1 1 1 1 0
393 10 5176 1 1 0 0 1 1 1 1 1 1
394 10 5176 1 1 1 1 0 1 0 1 1 1
395 10 5176 1 1 1 1 1 0 1 1 0 1
396 10 5176 1 1 1 0 1 0 1 1 1 1
397 10 5176 1 0 1 1 1 1 1 0 1 1
398 10 5176 1 1 1 1 0 1 1 1 1 0
399 10 5176 1 1 1 0 1 1 1 1 1 0
400 10 5176 1 1 1 1 1 1 0 1 1 0
401 10 5176 0 1 1 0 1 1 1 1 1 1
402 10 5176 1 1 1 0 1 1 1 1 1 0
403 10 5176 1 1 1 0 1 1 1 0 1 1
404 10 5176 1 1 1 1 1 0 1 1 1 0
405 10 5176 1 1 1 1 0 1 1 0 1 1
406 10 5176 1 1 1 0 1 1 1 1 0 1
407 10 5176 0 1 1 1 1 1 1 1 0 1
408 10 5176 1 1 1 1 0 1 0 1 1 1
409 10 5176 1 1 1 0 1 1 0 1 1 1
410 10 5176 1 1 1 1 0 1 1 0 1 1
411 10 5176 1 1 1 1 0 1 1 0 1 1
412 10 5176 1 1 1 0 1 1 0 1 1 1
413 10 5176 1 1 1 1 1 0 1 0 1 1
414 10 5176 0 1 0 1 1 1 1 1 1 1
415 10 5176 1 1 1 1 1 1 0 1 1 0
416 10 5176 1 1 1 0 1 1 1 1 1 0
417 10 5176 0 1 1 1 1 1 1 1 0 1
418 10 5176 1 1 1 1 1 1 0 1 1 0
419 10 5176 1 1 1 1 1 0 1 1 1 0
420 10 5176 0 0 1 1 1 1 1 1 1 1
421 10 5176 1 1 1 1 1 1 0 0 1 1
422 10 5176 1 1 1 0 1 1 1 0 1 1
423 10 5176 1 0 1 1 1 0 1 1 1 1
424 10 5176 1 0 1 1 1 1 1 1 0 1
425 10 5176 0 1 1 1 0 1 1 1 1 1
426 10 5176 1 1 1 1 1 1 1 0 1 0
427 10 5176 1 1 1 1 1 1 1 1 0 0
428 10 5176 1 1 1 1 1 0 1 1 0 1
429 10 5176 1 0 0 1 1 1 1 1 1 1
430 10 5176 1 0 1 1 1 0 1 1 1 1
431 10 5176 1 1 1 1 0 1 1 1 1 0
432 10 5176 1 1 1 0 0 1 1 1 1 1
433 10 5176 0 1 1 1 1 1 0 1 1 1
434 10 5176 1 1 1 1 0 1 0 1 1 1
435 10 5176 1 1 1 1 1 1 0 0 1 1
436 10 5176 1 0 0 1 1 1 1 1 1 1
437 10 5176 1 1 1 0 1 0 1 1 1 1
438 10 5176 1 1 1 1 1 1 1 0 1 0
439 10 5176 1 1 1 1 1 0 1 0 1 1
440 10 5176 1 1 1 1 1 1 0 0 1 1
441 10 5176 0 1 1 1 0 1 1 1 1 1
442 10 5176 1 0 0 1 1 1 1 1 1 1
443 10 5176 1 0 1 1 1 1 1 1 0 1
444 10 5176 1 1 1 1 0 1 0 1 1 1
445 10 5176 1 1 1 0 0 1 1 1 1 1
446 10 5176 0 1 1 1 0 1 1 1 1 1
447 10 5176 1 1 1 0 0 1 1 1 1 1
448 10 5176 1 1 0 1 0 1 1 1 1 1
449 10 5176 1 1 1 1 1 0 0 1 1 1
450 10 5176 1 1 1 1 1 0 1 0 1 1
451 10 5176 1 0 1 1 1 1 1 1 1 0
452 10 5176 1 1 0 1 1 1 0 1 1 1
453 10 5176 1 1 1 0 1 0 1 1 1 1
454 10 5176 1 0 0 1 1 1 1 1 1 1
455 10 5176 1 1 1 0 1 0 1 1 1 1
456 10 5176 0 1 1 1 1 0 1 1 1 1
457 10 5176 1 0 1 1 1 0 1 1 1 1
458 10 5176 0 1 1 1 1 1 1 1 0 1
459 10 5176 1 0 1 1 1 1 1 1 1 0
460 10 5176 1 0 1 1 1 1 1 1 0 1
461 10 5176 1 0 1 0 1 1 1 1 1 1
462 10 5176 0 1 0 1 1 1 1 1 1 1
463 10 5176 1 1 1 1 1 0 1 1 0 1
464 10 5176 1 1 1 1 0 0 1 1 1 1
465 10 5176 1 0 1 1 1 0 1 1 1 1
466 10 5176 1 1 1 1 1 1 1 0 0 1
467 10 5176 1 1 1 1 1 1 1 0 1 0
468 10 5176 1 0 1 1 1 1 1 1 0 1
469 10 5176 1 0 0 1 1 1 1 1 1 1
470 10 5176 1 0 1 0 1 1 1 1 1 1
471 10 5176 0 0 1 1 1 1 1 1 1 1
472 10 5176 1 0 1 1 1 1 0 1 1 1
473 10 5176 1 1 1 1 0 1 1 0 1 1
474 10 5176 1 1 1 1 1 1 0 1 1 0
475 10 5176 1 0 1 0 1 1 1 1 1 1
476 10 5176 1 1 1 0 1 1 0 1 1 1
477 10 5176 1 1 1 1 0 1 1 0 1 1
478 10 5176 1 1 1 1 1 1 1 1 0 0
479 10 5176 0 1 1 1 0 1 1 1 1 1
480 10 5176 1 1 1 0 1 1 0 1 1 1
481 10 5176 1 0 1 1 0 1 1 1 1 1
482 10 5176 1 0 1 1 0 1 1 1 1 1
483 10 5176 1 1 0 1 0 1 1 1 1 1
484 10 5176 1 0 1 1 1 1 1 0 1 1
485 10 5176 1 1 1 1 1 1 1 0 1 0
486 10 5176 1 1 1 1 1 0 1 1 1 0
487 10 5176 1 1 1 0 1 1 1 1 0 1
488 10 5176 1 1 1 1 1 1 0 0 1 1
489 10 5176 0 1 1 1 0 1 1 1 1 1
490 10 5176 1 1 1 0 1 1 1 0 1 1
491 10 5176 1 0 1 1 1 0 1 1 1 1
492 10 5176 1 1 1 0 1 1 0 1 1 1
493 10 5176 1 1 1 1 0 1 1 1 0 1
494 10 5176 1 1 1 1 0 0 1 1 1 1
495 10 5176 1 1 1 1 1 0 0 1 1 1
496 10 5176 1 1 1 1 0 0 1 1 1 1
497 10 5176 1 1 1 1 1 1 0 1 0 1
498 10 5176 1 1 1 1 1 1 1 1 0 0
499 10 5176 1 0 1 1 1 0 1 1 1 1
500 10 5176 0 1 1 1 1 1 1 1 0 1
501 10 5176 1 1 1 1 1 0 1 1 0 1
502 10 5176 1 1 1 1 1 1 0 0 1 1
503 10 5176 1 1 1 1 0 1 1 1 1 0
504 10 5176 1 0 1 1 1 1 0 1 1 1
505 10 5176 1 1 1 1 1 1 1 0 0 1
506 10 5176 1 1 0 0 1 1 1 1 1 1
507 10 5176 0 1 0 1 1 1 1 1 1 1
508 10 5176 0 1 1 1 1 1 1 1 0 1
509 10 5176 0 1 1 1 1 0 1 1 1 1
510 10 5176 1 0 1 1 1 1 1 1 0 1
511 10 5176 1 1 0 1 1 1 1 0 1 1
512 10 5176 1 1 1 1 1 0 1 1 0 1
513 10 5176 1 1 1 1 1 1 0 0 1 1
514 10 5176 1 1 1 0 1 1 1 1 1 0
515 10 5176 1 1 0 1 1 1 1 1 1 0
516 10 5176 1 1 0 1 0 1 1 1 1 1
517 10 5176 1 1 1 0 1 1 0 1 1 1
518 10 5176 1 1 1 1 1 1 1 0 1 0
