STEPS	TIME[ms]	ERROR
653700	457146.139	0.0
871975	634677.061	0.0
821650	581071.191	0.0
786950	551079.69	0.0
735600	519602.043	0.0
817400	573819.666	0.0
725850	523373.032	0.0
709525	510122.655	0.0
722450	503999.055	0.0
695125	493861.163	0.0
907800	653962.046	0.0
796975	559344.371	0.0
715000	522486.388	0.0
778250	551634.503	0.0
749775	518335.47	0.0
841525	592457.742	0.0
913975	643957.132	0.0
686400	473503.872	0.0
849650	582652.482	0.0
840875	584306.237	0.0
760250	527993.895	0.0
795150	549794.08	0.0
776425	539377.026	0.0
703400	485332.771	0.0
725950	499726.225	0.0
829075	582206.332	0.0
771325	530863.403	0.0
728075	503433.907	0.0
838400	594561.276	0.0
736300	515064.652	0.0
948450	684440.428	0.0
730325	532434.18	0.0
727925	499000.643	0.0
816475	568505.309	0.0
854650	592572.884	0.0
624675	434185.439	0.0
708300	483260.732	0.0
888050	665139.556	0.0
793900	614986.359	0.0
663600	487066.007	0.0
771750	617583.34	0.0
847050	690714.05	0.0
816850	650606.739	0.0
760575	743098.835	0.0
798350	676104.581	0.0
717750	680333.918	0.0
749425	770615.692	0.0
815675	641500.545	0.0
706075	554455.92	0.0
866350	621174.171	0.0
691925	514072.665	0.0
743250	594942.572	0.0
686025	695884.029	0.0
918350	779067.6	0.0
747525	570872.964	0.0
692500	519242.182	0.0
741950	550299.095	0.0
863050	654446.948	0.0
734700	590453.165	0.0
638025	498931.657	0.0
781050	641274.45	0.0
1057700	756493.744	0.0
575625	433528.422	0.0
725575	550416.383	0.0
769425	571868.564	0.0
888275	676622.571	0.0
625225	458473.445	0.0
783500	562598.451	0.0
827175	593187.956	0.0
827625	591051.659	0.0
841400	602604.659	0.0
667725	471414.164	0.0
870000	603868.827	0.0
872400	614613.905	0.0
876275	618469.439	0.0
790550	577075.721	0.0
752825	568502.629	0.0
857250	642463.244	0.0
747275	531489.039	0.0
886700	634829.539	0.0
850375	612915.369	0.0
792700	564760.799	0.0
738200	568389.505	0.0
754600	564218.526	0.0
805650	576418.382	0.0
623600	449282.587	0.0
679775	480781.0	0.0
778975	554885.639	0.0
784525	548072.21	0.0
749875	554955.363	0.0
693525	499790.886	0.0
732050	511691.876	0.0
882375	654645.171	0.0
778050	548734.43	0.0
722350	509103.286	0.0
690750	478225.427	0.0
807300	573899.088	0.0
788200	550225.639	0.0
883825	634300.958	0.0
819150	578601.503	0.0
528600	376841.109	0.0
809800	595771.968	0.0
768100	562383.191	0.0
730225	534132.555	0.0
716925	525187.471	0.0
711925	497380.214	0.0
785125	551505.538	0.0
702050	513347.11	0.0
682375	530040.502	0.0
842850	643548.785	0.0
792650	556815.858	0.0
749300	565976.087	0.0
640175	480912.895	0.0
758400	550436.555	0.0
798875	599277.686	0.0
659800	487737.009	0.0
722500	502847.068	0.0
644150	462975.531	0.0
705100	486258.523	0.0
792775	557986.835	0.0
727075	508778.902	0.0
832350	584316.313	0.0
678325	676054.098	0.0
797250	751590.413	0.0
710725	548415.472	0.0
833050	610367.013	0.0
742525	582570.942	0.0
807775	627490.974	0.0
838700	656340.785	0.0
894325	683428.546	0.0
995750	744048.406	0.0
656150	493142.367	0.0
818675	608773.557	0.0
870025	643834.881	0.0
874275	656424.104	0.0
730175	530578.67	0.0
835425	612697.302	0.0
682250	506882.35	0.0
701825	510469.483	0.0
773600	571124.705	0.0
760150	545281.243	0.0
866925	633117.726	0.0
757100	567086.13	0.0
637425	453175.467	0.0
676650	491545.38	0.0
760350	562195.522	0.0
775625	554407.677	0.0
713775	494550.192	0.0
538950	405437.456	0.0
990025	696826.452	0.0
848450	583981.309	0.0
867350	630197.984	0.0
762325	535225.841	0.0
767000	550652.495	0.0
866075	657307.03	0.0
705800	501895.804	0.0
735875	526298.76	0.0
619300	449565.97	0.0
802100	596388.766	0.0
860950	625687.763	0.0
678700	491624.96	0.0
828925	582518.501	0.0
887275	623933.065	0.0
819575	607757.591	0.0
851025	636575.502	0.0
928025	654192.036	0.0
703225	515054.643	0.0
871100	603163.013	0.0
738625	504225.854	0.0
960000	697004.371	0.0
832950	594145.725	0.0
797850	600550.684	0.0
751500	551458.779	0.0
790225	600591.112	0.0
837125	601930.319	0.0
715275	501517.516	0.0
782425	562155.592	0.0
664175	465748.202	0.0
939650	688482.151	0.0
794775	567468.587	0.0
886675	657670.461	0.0
702500	489381.986	0.0
590525	417815.052	0.0
861825	613479.486	0.0
859200	591310.058	0.0
900975	647278.598	0.0
689450	467926.002	0.0
901025	658674.854	0.0
839975	575786.557	0.0
833725	590308.607	0.0
808250	558114.849	0.0
738800	517748.071	0.0
747625	557780.947	0.0
875175	631198.289	0.0
651525	498521.005	0.0
718425	529081.416	0.0
861375	615462.866	0.0
841650	603680.083	0.0
923500	647256.86	0.0
690675	488585.413	0.0
746950	512439.888	0.0
678575	479929.546	0.0
816450	606811.422	0.0
828225	624822.221	0.0
858800	637270.22	0.0
756600	543301.658	0.0
602000	469907.471	0.0
570325	409293.387	0.0
891525	623068.02	0.0
668125	480283.114	0.0
779200	591599.531	0.0
640800	464900.907	0.0
902100	651547.074	0.0
882725	637658.183	0.0
879025	619679.755	0.0
830225	592304.968	0.0
834375	592912.014	0.0
804000	605294.573	0.0
828900	589655.666	0.0
808100	555539.82	0.0
879425	620179.901	0.0
848200	622661.031	0.0
809625	587312.33	0.0
627600	466784.697	0.0
771275	549257.863	0.0
757575	542647.679	0.0
718400	502650.513	0.0
835550	598079.87	0.0
853275	622770.252	0.0
829275	598448.718	0.0
944950	697733.913	0.0
713800	527169.121	0.0
846275	616788.903	0.0
779750	584376.939	0.0
654675	494641.297	0.0
777825	573948.639	0.0
893350	633004.872	0.0
883925	639789.929	0.0
743000	549083.789	0.0
811800	585521.323	0.0
638375	490384.705	0.0
595300	423022.107	0.0
670250	507176.08	0.0
910075	681094.265	0.0
839525	593198.365	0.0
846525	627146.663	0.0
698050	532793.946	0.0
848250	598268.077	0.0
684950	479044.03	0.0
866400	642014.956	0.0
843975	596365.653	0.0
749100	518742.855	0.0
690850	492759.545	0.0
741200	522688.2	0.0
776275	558586.298	0.0
791300	592780.475	0.0
766575	558989.279	0.0
722000	500139.733	0.0
850150	584698.124	0.0
742675	543075.516	0.0
674525	464265.97	0.0
804625	570661.378	0.0
892425	620570.76	0.0
826675	567015.497	0.0
754550	517542.012	0.0
823000	566104.406	0.0
719300	493491.233	0.0
800925	565060.185	0.0
846475	608638.884	0.0
863350	613997.543	0.0
806575	580114.438	0.0
673900	471111.943	0.0
858100	597023.105	0.0
905725	640129.802	0.0
754300	529321.236	0.0
817550	580265.96	0.0
682975	465228.767	0.0
853900	608941.004	0.0
569200	393660.252	0.0
742625	530311.479	0.0
801950	570918.569	0.0
811750	564776.199	0.0
835100	570204.49	0.0
772325	554619.553	0.0
702225	492514.063	0.0
689275	489546.693	0.0
727750	509051.178	0.0
873275	636057.87	0.0
876675	660100.285	0.0
856900	633929.586	0.0
752750	539452.021	0.0
808700	560750.297	0.0
785975	580286.5	0.0
883325	643340.63	0.0
776800	551342.339	0.0
762075	553494.368	0.0
632325	433354.011	0.0
647200	447701.971	0.0
687475	474704.924	0.0
669100	460764.222	0.0
693200	499975.038	0.0
771375	541072.494	0.0
879250	606335.871	0.0
853850	584706.675	0.0
663000	453756.723	0.0
761500	515633.888	0.0
785775	551179.614	0.0
680150	474491.579	0.0
781675	578970.223	0.0
745575	535801.574	0.0
835500	597821.288	0.0
845075	665915.687	0.0
832025	678957.682	0.0
874125	640819.084	0.0
657700	494151.19	0.0
889625	668785.47	0.0
917725	731134.186	0.0
906800	675179.252	0.0
784800	712838.671	0.0
844900	794705.003	0.0
709925	650447.755	0.0
666700	592242.102	0.0
800050	967276.709	0.0
652375	540952.459	0.0
889675	692770.537	0.0
657100	606900.161	0.0
777800	757106.57	0.0
726350	564987.818	0.0
735075	601036.295	0.0
710000	588150.421	0.0
913325	743360.055	0.0
880250	674452.563	0.0
780250	633008.325	0.0
766100	569584.353	0.0
734125	550793.071	0.0
622750	494034.363	0.0
861375	651122.475	0.0
691825	530226.187	0.0
