STEPS	TIME[ms]	ERROR
40	61.67	0.0
40	36.593	0.0
35	37.161	0.003432149053330316
40	56.145	0.0
40	53.276	0.06896372788127238
40	83.727	0.0
40	47.637	0.0
40	34.8	0.0
40	28.831	0.020553893660137025
40	43.343	0.0
34	46.61	0.0
40	51.286	0.0
40	29.421	0.02053939917458489
40	31.033	0.0
40	42.839	0.0
31	29.692	0.0
35	65.719	0.01614785992217899
40	53.738	0.0
40	43.225	0.0
40	38.786	0.0
40	27.125	0.0
40	38.925	0.0
40	40.819	0.0
40	33.918	0.010278033996573989
40	43.939	0.0
40	39.876	0.0
40	42.059	0.0
40	39.734	0.0
40	37.791	0.0
40	26.792	0.08061378863194295
40	42.42	0.0
40	38.26	0.02583783301352135
40	37.569	0.0
40	41.773	0.0
40	32.847	0.021860749377086174
30	31.742	0.0
40	43.857	0.0
40	42.443	0.0
40	30.339	0.012996495327102803
40	28.063	0.06434686550676609
40	37.455	0.004663091629750525
40	31.051	0.032807068366164545
40	36.538	0.0
40	41.534	0.0
40	32.049	0.012524461839530333
40	35.362	0.0
40	42.558	0.0
40	43.896	0.0
34	35.92	0.014128314618588224
35	39.187	0.0
40	28.523	0.12436974789915967
40	41.301	0.054474708171206226
40	54.459	0.0
40	54.209	0.053596069989512614
40	35.68	0.0
40	44.083	0.0
40	30.455	0.0
36	36.106	0.0005423385638874828
40	37.8	0.0
40	37.576	0.0
37	37.215	0.0
40	43.404	0.0
28	32.38	0.04134567422269024
40	33.396	0.0
40	30.878	0.0
40	36.765	0.0
40	43.731	0.0
40	37.356	0.0
40	35.197	0.005314145974416855
40	29.534	0.0
40	42.644	0.0
40	33.442	0.004120879120879121
34	35.533	0.005740243650629775
40	37.635	0.0
40	32.058	0.0
37	38.229	0.0
40	40.543	0.0
40	28.32	0.03429602888086643
38	41.125	0.0
40	44.054	0.0
40	40.851	0.0
40	30.322	0.0
25	25.765	0.07485604606525911
40	28.796	0.016169942929613188
40	36.849	0.0
40	34.196	0.0
40	31.131	0.0
40	42.241	0.0
40	29.789	0.021496638841693137
40	42.815	0.0
40	66.995	0.0013636563585976333
40	33.121	0.0
40	31.022	0.0
40	29.282	0.0
40	47.561	0.0
40	33.721	0.0
38	43.841	0.0
36	37.858	0.0
40	35.239	0.0
40	30.094	0.0
40	28.802	0.0
40	28.907	0.0
40	43.614	0.0
40	45.102	0.0
40	33.056	0.0
40	35.512	0.025205094991364422
35	48.993	0.0
40	56.346	0.0
40	44.748	0.0
34	55.319	0.02065302911093627
40	40.33	0.0565345080763583
40	44.201	0.0
40	48.998	0.0038726085197387434
31	43.165	0.0
40	45.389	0.013906839683606472
40	61.569	0.0
40	41.844	0.03796258364058446
40	41.741	0.0
27	35.401	0.0
40	62.549	0.0
40	39.851	0.0
33	49.107	0.0
40	48.783	0.0
40	42.574	0.0
33	46.749	0.009041452762240441
40	57.193	0.0
37	61.979	0.002042020238689477
40	41.47	0.0
40	52.291	0.0
40	39.583	0.03113350821482811
40	46.825	0.00963531669865643
40	39.127	0.0
40	59.467	0.0
40	41.974	0.0
40	48.947	0.0007631347226298797
40	40.553	0.0
38	45.915	0.0
38	49.922	0.001632040933350977
40	55.422	0.0
40	36.296	0.02577993648421446
40	34.431	0.0
40	39.541	0.07976705197211682
40	49.069	0.0
40	40.52	0.0
40	46.877	0.0
40	43.098	0.0
40	34.592	0.12641662169454937
40	46.854	0.0
40	58.426	0.0
35	36.145	0.0
40	40.213	0.0
40	30.428	0.0
40	28.261	0.014807738237401481
37	40.227	0.0
32	34.545	0.0
40	28.17	0.0
40	43.566	0.0
40	34.163	0.008824836518316297
40	43.163	0.0
40	42.193	0.0
40	29.774	0.0
36	37.62	0.0
40	39.954	0.0
40	28.194	0.0
40	28.438	0.0
32	30.675	0.0
40	29.872	0.025035819319809968
40	40.752	0.0
40	27.744	0.0
40	31.951	0.03667007700177696
40	43.703	0.0
40	36.421	0.0
40	45.922	0.0
40	31.838	0.0
39	43.586	0.0
40	32.162	0.0
31	27.759	0.0
40	27.121	0.0
40	29.585	0.013778971170152629
40	27.503	0.028069571207163767
40	30.955	0.0
40	35.992	0.0
40	27.944	0.0
38	38.278	0.0
35	34.234	0.02616782006920415
40	37.024	0.007213533354612193
30	28.917	0.03124365997159667
40	32.903	0.01894180412118839
40	40.953	0.0
40	31.339	0.0
40	26.321	0.0
40	36.914	0.00641963269949618
40	31.574	0.0
40	37.576	0.0
34	34.28	0.0
40	46.116	0.0
37	38.008	0.0
40	30.771	0.018743383772339497
33	31.63	0.0
40	32.973	0.0
40	33.438	0.0
40	27.349	0.06682451986319389
40	29.845	0.0
40	25.858	0.045518951470067306
37	30.398	0.00010920607185759528
40	43.498	0.0
40	77.704	0.0
40	32.649	0.0
36	36.029	0.0
40	40.439	0.0
32	32.026	0.006248386263878131
40	39.64	0.0
40	43.533	0.0
40	36.853	0.0
40	41.01	0.0
40	33.524	0.0
33	37.165	0.010961612861625758
40	29.199	0.0
40	36.936	0.0
38	37.349	0.0
40	29.437	0.05476054188132036
40	42.713	0.0
40	33.42	0.01702504295309002
40	30.201	0.0
36	38.897	0.0
40	29.768	0.0
40	27.312	0.0
37	36.49	0.0
40	31.684	0.006735463140332448
40	36.104	0.0018056467498358503
40	29.744	0.0
40	43.251	0.0
40	40.783	0.0
39	36.101	0.01765723127332302
26	25.642	0.06271660145332587
40	43.189	0.0
40	41.606	0.0
40	40.862	0.0
37	34.601	0.0
40	43.24	0.0
40	32.284	0.0
40	26.391	0.0
37	34.079	0.0
40	33.088	0.0
40	33.445	0.020164858194011082
40	37.956	0.0
37	38.033	0.0
40	43.366	0.0
40	29.227	0.004922850844966936
40	32.916	0.011562718990889979
40	31.669	0.0
40	31.786	0.0
40	42.406	0.0
40	29.186	0.01532202216066482
40	32.184	0.0
30	29.495	0.0
40	42.324	0.0
40	31.715	0.0
40	38.16	0.0
40	32.807	0.0
40	27.457	0.09808900173727114
40	30.339	0.0
40	29.006	0.0
40	43.036	0.0
40	28.636	0.0
40	28.115	0.024762550881953865
40	43.224	0.0
40	30.331	0.004017940571855728
38	36.89	0.0
40	34.58	0.0
40	29.501	0.0
40	32.587	0.0
40	26.499	0.0
40	43.615	0.0
40	38.985	0.013760610253150358
40	33.468	0.007677442941452969
40	42.593	0.0
40	43.211	0.0
40	37.771	0.0
39	41.395	0.0
40	35.715	0.0
40	29.36	0.0
37	35.34	0.0
39	36.034	0.002667877618209684
40	40.958	0.0
40	35.984	0.0
40	34.519	0.0
40	28.975	0.004632622279681103
32	31.702	0.0
40	48.053	0.0
37	36.719	0.0
40	29.996	0.0
40	41.165	0.0
33	30.532	0.019286200932865153
37	35.705	0.0
40	27.128	0.03852545701767639
40	40.37	0.0
40	33.25	0.0
40	45.163	0.0
40	35.32	0.0
40	43.457	0.0
38	33.73	0.0
40	41.215	0.0
35	28.901	0.0
40	34.097	0.0
33	33.783	0.0
40	42.483	0.0
40	30.616	0.011603251266344681
40	31.614	0.0
40	42.185	0.0
40	32.111	0.0048854041013269
37	30.676	0.0
40	32.454	0.0
40	38.341	0.023901310717039322
39	62.451	0.0
40	46.374	0.0
40	35.644	0.0
40	39.224	0.0
36	35.544	0.0025437824087662657
40	29.948	0.012805672116915063
40	36.004	0.0
40	29.225	0.0
40	35.048	0.0038217564319766753
35	63.2	0.0
40	37.177	0.000996590611067401
39	38.624	0.0
40	40.596	0.0
40	42.817	0.0
40	37.763	0.0
40	32.999	0.0
36	42.055	0.003957224289819569
40	37.562	0.0
40	25.026	0.0
40	42.075	0.0
32	30.388	0.0
40	27.519	0.0
40	36.921	0.0
40	30.041	0.0023823704586063135
40	35.632	0.0
40	39.231	0.0
40	38.052	0.0
40	27.467	0.0
37	38.584	0.0
40	31.487	0.0
39	36.005	0.0
40	28.831	0.009201171058134672
40	41.59	0.0
40	32.795	0.020230086770010723
40	37.042	0.006683781869688385
40	37.824	0.0038125
22	21.823	0.0
40	30.04	0.023492804356281604
40	33.995	0.0
40	40.725	0.0
40	39.093	0.005264296531333382
40	43.179	0.0
37	47.621	0.0
40	28.815	0.0
40	43.109	0.0
38	46.987	0.0013525089040169515
37	36.88	0.0
40	36.581	0.00025800903031606104
40	37.878	0.0
40	36.232	0.009539656128674431
40	29.31	0.0
40	39.451	0.0
40	34.73	0.004526630068381008
38	36.148	0.0
40	39.681	0.0
40	26.857	0.0
40	32.742	0.0
40	27.616	0.0
40	30.18	0.018619357105216932
40	33.37	0.009085127646043427
40	35.787	0.0
40	33.326	0.0
39	38.265	0.0
40	27.894	0.01318422601530312
40	35.363	0.0
40	25.409	0.0
40	30.624	0.029532111723892546
40	34.816	0.0
40	27.636	0.0
40	42.112	0.0
38	39.259	0.0
40	26.371	0.0
40	38.086	0.0
40	31.399	0.0
40	25.957	0.0
40	41.315	0.0
40	34.097	0.0
40	36.189	0.0
40	28.531	0.0
40	36.234	0.0
40	39.767	0.0
40	42.098	0.0
40	42.423	0.0
40	33.494	0.0
40	34.009	0.0
40	38.444	0.0
40	41.472	0.0
40	27.22	0.021780848205718673
40	30.518	0.0
40	42.304	0.0
40	32.397	0.0
40	45.307	0.006795582871133763
40	52.327	0.0
40	27.104	0.0008992805755395684
40	41.902	0.0
40	44.632	0.0
40	29.183	0.0
40	35.265	0.011312890741292051
40	29.516	0.0050417520088230664
40	35.907	0.0
40	41.198	0.0
40	36.828	0.0
40	35.307	0.0
40	41.915	0.0
31	30.66	0.0
40	41.238	0.0
40	36.958	0.0
40	29.716	0.0
40	34.349	0.0
40	33.459	0.0
40	43.117	0.0
40	51.459	0.007306380905991232
40	35.394	0.0
40	52.504	0.0
40	37.919	0.003740884553461502
40	41.488	0.0
40	26.686	0.00083166999334664
40	42.152	0.0
40	31.821	0.03943766529021482
37	33.601	0.0
40	31.938	0.04869307297781623
36	32.105	0.0
40	30.487	0.02857646851296525
40	32.805	0.002816460647785949
40	40.848	0.0
40	69.895	0.0
40	36.439	0.0
40	39.453	0.008468015097261201
40	42.46	0.0
40	32.196	0.0
40	27.646	0.0
36	35.509	0.0
37	33.499	0.0033658443296997512
40	35.175	0.003504066447482263
40	34.337	0.0
40	34.913	0.005254122665556885
40	29.883	0.0
40	29.271	0.0
40	33.323	0.009818829560759438
40	36.11	0.0
34	34.753	0.014389826727151037
39	32.127	0.02376746426850811
40	28.861	0.0
40	35.713	0.0
40	42.264	0.0
40	33.28	0.006104620566256183
40	40.678	0.0
40	42.214	0.0
40	41.091	0.0
40	33.41	0.0
40	27.15	0.06887165951831078
40	38.071	0.0
40	35.077	0.014292282933558127
40	38.291	0.0
40	44.648	0.0
40	28.684	0.05826864498378697
40	30.22	0.05629647114363272
32	31.846	0.0
40	34.779	0.0
40	29.739	0.0
40	33.396	0.0
40	33.615	0.0
40	25.907	0.0
40	39.576	0.0
40	40.114	0.0
36	36.007	0.0
40	35.033	0.0
40	34.442	0.0
40	26.61	0.0
40	42.123	0.0
38	36.961	0.0
34	34.09	0.006979431476773746
33	28.354	0.0
40	39.71	0.0
40	30.058	0.0013337285121517487
40	32.474	0.0
40	34.759	0.0
40	42.142	0.0
40	33.712	0.0
40	45.082	0.0
40	49.14	0.0
40	45.355	0.0
32	25.411	0.0
38	37.902	0.0
40	41.672	0.0
40	32.903	0.01929336568621649
