STEPS	TIME[ms]	ERROR
30	59.748	0.0
30	31.982	0.0
30	28.555	0.03553891480481218
30	23.235	0.0
30	34.592	0.0
30	25.588	0.0
27	30.03	0.012903562846097586
30	35.179	0.0
30	34.038	0.0
30	35.03	0.0
20	22.157	0.02373216556010736
30	28.484	0.0
30	28.336	0.0
30	28.382	0.0014707848642866693
30	22.303	0.0
30	29.505	0.0
19	20.177	0.0
30	28.59	0.0005096468875136512
30	32.896	0.0
26	28.099	0.0
30	33.705	0.0
30	24.297	0.060250707642539425
30	26.545	0.00876356265649219
30	26.305	0.0
30	25.088	0.0
30	25.03	0.0
30	22.422	0.051108139090561715
30	30.333	0.0
29	29.037	0.0
30	31.713	0.0
30	30.659	0.0
30	23.109	0.010643307902420646
30	18.966	0.0
30	25.721	0.027645432621610493
30	24.958	0.0
30	24.995	0.0
30	31.199	0.0
30	21.821	0.0
28	26.891	0.04249926893459401
30	31.913	0.0
30	32.847	0.0
30	23.583	0.0
30	33.003	0.0
23	23.525	0.0
30	27.179	0.08690998608583966
30	33.941	0.0
30	33.616	0.0
22	20.916	0.0
30	26.462	0.0
30	29.03	0.0
30	29.744	0.0
24	25.058	0.0
30	29.367	0.0
30	23.442	0.0
30	29.982	0.0
30	26.074	0.0038503850385038503
30	26.501	0.0
16	17.947	0.0
30	24.331	0.0
30	26.242	0.021142552055525895
30	34.496	0.0
30	33.367	0.0
30	24.396	0.0
23	25.262	0.0
30	25.475	0.0
23	20.855	0.005985552115583075
30	24.469	0.0
23	24.064	0.02492772245422422
30	22.803	0.0101064401677239
24	25.811	0.0004586554842091469
30	23.469	0.0
30	25.67	0.0
30	24.668	0.0293457477762075
30	22.753	0.0
30	25.358	0.0
30	31.948	0.0
30	23.928	0.0
30	33.907	0.0
30	32.465	0.0
30	26.311	0.0
30	33.674	0.0
30	33.777	0.0
30	32.472	0.0
30	32.494	0.0
30	21.466	0.09411204570703063
30	23.276	0.0
30	23.282	0.014928211467148426
30	32.981	0.0
30	30.128	0.0
30	25.67	0.0
30	28.121	0.0
30	33.585	0.0
30	22.434	0.0
30	26.248	0.0
24	26.031	0.007417433676231727
30	24.716	0.0
23	22.063	0.019363356315094615
30	25.768	0.0
25	29.118	0.0
30	27.59	0.0
27	27.16	0.04204394717111713
29	32.498	0.0
