STEPS	TIME[ms]	ERROR
3784	1736.587	0.0
3179	1511.449	0.0
7546	3965.965	0.0
11847	6261.553	0.0
13024	6924.195	0.0
14399	8128.584	0.0
4499	2101.741	0.0
12705	6955.404	0.0
506	164.142	0.0
8943	4722.759	0.0
10395	5590.288	0.0
6215	3050.085	0.0
6479	3511.283	0.0
8063	4200.866	0.0
1023	353.496	0.0
594	202.326	0.0
7414	4451.19	0.0
10549	6932.682	0.0
8602	5420.109	0.0
8668	5173.727	0.0
2321	1250.047	0.0
5280	2988.439	0.0
10879	6728.837	0.0
12683	8094.503	0.0
15169	8647.897	0.0
2387	1110.038	0.0
6688	3822.347	0.0
7139	4320.262	0.0
13739	8944.469	0.0
4741	2658.046	0.0
165	75.093	0.0
6501	3759.031	0.0
550	229.632	0.0
1793	884.084	0.0
8514	4756.576	0.0
4895	2524.871	0.0
6655	3578.194	0.0
2409	1031.507	0.0
990	342.321	0.0
16720	10299.064	0.0
9251	5214.269	0.0
3641	2209.343	0.0
12320	7344.022	0.0
9020	4823.176	0.0
12760	6937.463	0.0
1804	754.496	0.0
10472	5620.441	0.0
9064	4787.277	0.0
2739	1186.81	0.0
3619	1781.811	0.0
8569	4517.83	0.0
3135	1414.449	0.0
8085	4261.639	0.0
4961	2437.353	0.0
10571	5658.589	0.0
8866	4741.6	0.0
10098	5374.133	0.0
3311	1483.142	0.0
14454	7735.343	0.0
8503	4300.891	0.0
4334	2065.161	0.0
2134	840.144	0.0
253	80.241	0.0
5764	2792.895	0.0
12826	6976.991	0.0
8602	4481.188	0.0
10142	5468.407	0.0
11396	6578.817	0.0
6633	3350.412	0.0
3135	1593.765	0.0
3729	1736.983	0.0
15807	8506.698	0.0
2453	1190.217	0.0
4609	2348.958	0.0
5005	2372.509	0.0
4048	1930.787	0.0
4048	1922.827	0.0
5665	3191.896	0.0
6798	3634.882	0.0
935	363.418	0.0
6732	3525.279	0.0
12265	6662.81	0.0
10648	5767.983	0.0
671	203.045	0.0
6996	3591.336	0.0
4983	2466.313	0.0
5863	2982.263	0.0
1100	372.611	0.0
1331	492.411	0.0
13420	7131.883	0.0
4587	2425.224	0.0
19756	10742.914	0.0
10373	5688.353	0.0
924	361.859	0.0
5236	2512.009	0.0
11737	6463.913	0.0
8602	4801.135	0.0
11605	6546.025	0.0
4686	2353.0	0.0
9812	5800.48	0.0
7711	4665.086	0.0
8206	5039.524	0.0
5687	3420.433	0.0
11770	7673.592	0.0
7106	4090.931	0.0
1518	543.11	0.0
2992	1406.603	0.0
6523	3630.363	0.0
5401	2772.639	0.0
11627	6899.696	0.0
6545	3703.829	0.0
6853	3720.223	0.0
11561	6584.618	0.0
8976	4908.899	0.0
9603	5386.325	0.0
2453	1028.506	0.0
3630	1939.16	0.0
8250	5024.649	0.0
286	103.34	0.0
4917	2754.899	0.0
11198	7078.479	0.0
5984	3531.422	0.0
7436	4034.991	0.0
10659	6302.629	0.0
3564	1866.135	0.0
9009	5096.674	0.0
3960	2025.998	0.0
9097	4871.853	0.0
6974	3761.284	0.0
7106	3708.494	0.0
1672	616.168	0.0
12980	6949.055	0.0
11528	6263.66	0.0
14916	8307.976	0.0
4345	2302.544	0.0
12463	7379.703	0.0
3443	1740.913	0.0
3333	1636.151	0.0
9592	5496.892	0.0
12705	7781.635	0.0
4620	2491.066	0.0
11726	6601.965	0.0
11363	6444.907	0.0
8459	4815.322	0.0
8030	4529.692	0.0
418	143.186	0.0
9933	5764.646	0.0
1441	646.799	0.0
9999	6045.085	0.0
1375	619.584	0.0
5577	2999.377	0.0
22	21.329	0.0
1177	485.303	0.0
6677	3649.276	0.0
6754	3856.427	0.0
3366	1845.419	0.0
6424	3601.509	0.0
7260	3751.9	0.0
9273	5011.779	0.0
1859	908.753	0.0
12034	6468.01	0.0
7062	4042.384	0.0
13706	7425.134	0.0
11605	6556.668	0.0
13079	7249.037	0.0
1045	341.815	0.0
7095	3447.716	0.0
2134	889.081	0.0
7150	3806.51	0.0
10670	5699.894	0.0
10065	5405.965	0.0
6182	3157.398	0.0
5511	2939.074	0.0
3487	1586.314	0.0
7568	3960.19	0.0
14355	7713.409	0.0
10076	6717.423	0.0
8151	4925.481	0.0
5786	3374.013	0.0
2409	1106.722	0.0
2794	1318.306	0.0
550	204.537	0.0
7293	4439.143	0.0
5863	3182.836	0.0
6215	3313.524	0.0
5874	3419.401	0.0
8734	5080.149	0.0
6941	3670.072	0.0
10120	6063.775	0.0
10483	6467.983	0.0
4708	2819.932	0.0
7810	4693.599	0.0
7678	4471.374	0.0
5049	2888.44	0.0
4972	2846.87	0.0
5104	2795.26	0.0
4114	2200.956	0.0
1595	577.821	0.0
3091	1663.637	0.0
9768	5822.915	0.0
4807	2779.118	0.0
8591	5153.777	0.0
2563	1316.371	0.0
12892	8037.874	0.0
3421	1872.81	0.0
8569	5227.046	0.0
5368	3031.389	0.0
5577	3109.249	0.0
11187	6941.805	0.0
5764	3168.473	0.0
11902	7420.057	0.0
143	76.445	0.0
5797	3246.023	0.0
3157	1683.814	0.0
9504	5923.532	0.0
9999	5879.306	0.0
4389	2312.742	0.0
3223	1530.578	0.0
4268	1967.63	0.0
10967	6046.642	0.0
2981	1298.142	0.0
4191	2131.438	0.0
10142	5388.429	0.0
12903	6845.802	0.0
6435	3231.748	0.0
10747	5810.218	0.0
9515	4966.851	0.0
627	191.938	0.0
1507	505.201	0.0
