STEPS	TIME[ms]	ERROR
14064	7899.331	0.0
15008	8205.746	0.0
20288	11110.069	0.0
4608	2009.667	0.0
28704	17834.652	0.0
3584	1429.205	0.0
21856	12488.898	0.0
26304	14750.893	0.0
28016	15851.839	0.0
30016	17312.895	0.0
7216	3603.644	0.0
14096	7668.151	0.0
20800	11704.291	0.0
18176	9979.823	0.0
448	152.817	0.0
19200	10696.186	0.0
4768	2207.562	0.0
21168	11526.144	0.0
25408	14145.794	0.0
24256	13851.915	0.0
24960	13814.61	0.0
7904	4118.756	0.0
14032	7663.842	0.0
15056	8287.91	0.0
14528	7789.562	0.0
8880	4919.557	0.0
6928	3412.047	0.0
24288	13528.395	0.0
17568	9677.461	0.0
26080	14613.978	0.0
22256	12737.396	0.0
6976	3440.587	0.0
640	195.596	0.0
11776	6139.765	0.0
11136	6122.604	0.0
5168	2321.048	0.0
14064	7572.51	0.0
3152	1220.094	0.0
8144	4190.318	0.0
19680	10780.664	0.0
23840	13272.89	0.0
6464	3128.767	0.0
26432	14874.894	0.0
11024	6053.237	0.0
10528	5412.887	0.0
31888	17887.439	0.0
21520	12214.727	0.0
3984	1668.555	0.0
16080	8631.68	0.0
20960	11608.96	0.0
20784	11770.38	0.0
14560	7921.425	0.0
13296	7453.628	0.0
9136	4874.037	0.0
18640	10277.463	0.0
15232	8199.539	0.0
19104	11149.073	0.0
2832	1264.878	0.0
144	69.241	0.0
9600	4986.461	0.0
23056	13114.331	0.0
25456	14618.418	0.0
7888	3962.431	0.0
18432	10217.01	0.0
12416	6566.11	0.0
1792	794.887	0.0
13760	7157.69	0.0
17088	9191.726	0.0
8048	4169.606	0.0
20208	11185.732	0.0
10416	5923.327	0.0
18896	10345.404	0.0
12240	6501.598	0.0
6336	3009.079	0.0
3568	1576.945	0.0
18848	10306.81	0.0
2736	1000.944	0.0
26096	14406.491	0.0
30304	16791.383	0.0
6960	3507.129	0.0
23504	13421.027	0.0
22128	13210.139	0.0
27296	16014.388	0.0
18992	10805.659	0.0
3696	1676.329	0.0
2976	1202.891	0.0
6192	3041.608	0.0
24576	13628.298	0.0
29568	16337.119	0.0
6896	3574.245	0.0
4448	2000.959	0.0
34016	19653.646	0.0
4112	1866.436	0.0
10672	5743.251	0.0
19360	11085.169	0.0
15536	8441.247	0.0
5888	2957.316	0.0
9888	5022.712	0.0
15808	9002.759	0.0
18080	10082.087	0.0
26736	15253.423	0.0
22288	12444.141	0.0
13616	7262.072	0.0
17696	9661.385	0.0
16784	9234.468	0.0
6368	3125.504	0.0
2160	775.357	0.0
28624	16449.175	0.0
7840	4086.197	0.0
13888	7820.912	0.0
24416	13949.754	0.0
19504	11074.162	0.0
17872	10164.353	0.0
34992	19626.94	0.0
32320	18175.271	0.0
18384	10039.538	0.0
12448	7455.792	0.0
21664	12624.729	0.0
4640	2253.425	0.0
21072	11631.023	0.0
26144	14578.777	0.0
128	506.593	0.0
2160	794.345	0.0
25136	14154.01	0.0
20576	11586.153	0.0
12176	6482.535	0.0
33728	19036.228	0.0
22928	12677.0	0.0
17504	9600.337	0.0
17552	9437.125	0.0
5040	2307.769	0.0
9168	4691.039	0.0
14816	8402.258	0.0
752	288.732	0.0
15968	8891.236	0.0
25584	14635.697	0.0
1808	654.336	0.0
26272	14405.759	0.0
11424	6012.926	0.0
2832	1146.33	0.0
3472	1499.851	0.0
8704	4707.474	0.0
2496	995.319	0.0
8816	4538.752	0.0
14064	7630.423	0.0
18352	10174.185	0.0
17808	9694.206	0.0
28368	16691.146	0.0
9232	4937.38	0.0
25328	14100.108	0.0
992	305.314	0.0
10848	5506.088	0.0
9408	4805.773	0.0
11312	6073.34	0.0
2224	836.048	0.0
20624	11702.95	0.0
26000	14510.858	0.0
7936	4178.703	0.0
6288	3032.848	0.0
24656	13668.552	0.0
12912	6849.275	0.0
9712	4938.608	0.0
6752	3252.981	0.0
10640	5374.775	0.0
21504	12036.566	0.0
6976	3598.597	0.0
27328	15187.618	0.0
1168	396.578	0.0
