STEPS	TIME[ms]	ERROR
20	36.798	0.0
20	20.136	0.0
20	19.347	0.0053556611601418115
20	17.129	0.0
20	16.557	0.06896372788127238
20	17.418	0.0
20	18.886	0.0
20	17.656	0.0
20	16.337	0.020553893660137025
20	19.05	0.0
20	17.678	0.0014544698976676537
20	17.789	0.0
20	15.318	0.02053939917458489
20	16.253	0.0
20	18.567	0.0
20	14.744	0.0047989031078610606
20	19.333	0.020379377431906615
20	18.628	0.0
20	18.571	0.0
20	18.281	0.0
20	15.32	0.0
20	16.963	0.0
20	17.686	0.0
20	16.791	0.010278033996573989
20	18.265	0.0
20	20.307	0.0009256719692814043
20	18.061	0.0
20	15.3	0.0
20	16.766	0.0
20	14.122	0.08061378863194295
20	17.863	0.0
20	17.524	0.02583783301352135
20	18.134	0.0
20	20.253	0.0
20	17.226	0.021860749377086174
20	16.223	0.018445818768486152
20	18.286	0.0
20	17.761	0.0
20	15.866	0.012996495327102803
20	14.756	0.06434686550676609
20	17.888	0.004663091629750525
20	15.832	0.032807068366164545
20	16.105	0.0
20	17.923	0.0
20	16.616	0.012524461839530333
20	16.116	0.0
20	18.072	0.0
20	18.274	0.0
20	16.811	0.03025989772787179
20	18.114	0.00858030703585177
20	16.684	0.12436974789915967
20	16.189	0.054474708171206226
20	18.128	0.0
20	16.515	0.053596069989512614
20	17.504	0.0
20	18.289	0.0
20	15.821	0.0
20	17.051	0.006074191915539808
20	18.143	0.0
20	17.476	0.0
20	17.385	0.007615863285966379
20	18.122	0.0
20	16.066	0.04638918139998892
20	18.392	0.0
20	15.883	0.0
20	16.308	0.0
20	18.688	0.0
20	26.749	0.0
20	17.588	0.005314145974416855
20	14.145	0.0
20	18.769	0.0
20	17.109	0.004120879120879121
20	18.049	0.022713194301053067
20	18.14	0.0
20	14.854	0.0
20	20.305	0.0003959825767666223
20	17.884	0.0
20	15.606	0.03429602888086643
20	18.22	0.004653072396332284
20	20.329	0.0
20	18.002	0.0
20	14.808	0.0
20	14.645	0.13555662188099807
20	15.694	0.016169942929613188
20	18.249	0.0
20	17.231	0.0
20	14.814	0.0
20	18.22	0.0
20	16.158	0.021496638841693137
20	18.839	0.0
20	17.223	0.0013636563585976333
20	16.59	0.0
20	15.053	0.0
20	15.73	0.0
20	19.096	0.0
20	16.384	0.0
20	20.669	0.004584201553324493
20	18.26	0.018274687854710557
20	17.559	0.0
20	15.37	0.0
20	16.986	0.0
20	16.187	0.0
20	18.533	0.0
20	19.161	0.0
20	16.649	0.0
20	17.907	0.025205094991364422
20	14.432	0.007520930892578402
20	17.449	0.0
20	16.315	0.0
20	18.247	0.020967741935483872
20	17.033	0.0565345080763583
20	16.002	0.0
20	17.58	0.0038726085197387434
20	16.458	0.02540573854687393
20	16.548	0.013906839683606472
20	18.691	0.0
20	15.661	0.03796258364058446
20	14.59	0.0
20	14.645	0.04380188949327226
20	18.684	0.0
20	26.534	0.0
20	27.507	0.02078161287739249
20	17.227	0.0
20	15.816	0.0
20	16.511	0.00942456516742012
20	19.888	0.0
20	33.047	0.014702545718564233
20	17.025	0.0
20	18.34	0.0
20	16.531	0.03113350821482811
20	18.067	0.00963531669865643
20	19.519	0.0
20	19.171	0.0
20	28.179	0.0
20	28.461	0.0007631347226298797
20	16.608	0.0
20	17.699	0.026408232425507293
20	18.789	0.0022936791495743463
20	18.658	0.0
20	15.406	0.02577993648421446
20	14.197	0.0
20	15.099	0.07976705197211682
20	20.891	0.0
20	15.604	0.0
20	17.8	0.0
20	16.743	0.0
20	14.649	0.12641662169454937
20	18.064	0.0
20	18.099	0.0
20	16.901	0.01159334126040428
20	19.557	0.0
20	14.494	0.0
20	16.18	0.014807738237401481
20	18.136	0.010993452429067982
20	18.943	0.00289181220231345
20	15.35	0.0
20	41.05	0.0
20	33.586	0.008824836518316297
20	39.712	0.0
20	19.675	0.0
20	15.879	0.0
20	18.045	0.0022079185689693887
20	17.835	0.0
20	15.204	0.0
20	15.402	0.0
20	16.189	0.015645224829759694
20	16.431	0.025035819319809968
20	17.875	0.0
20	14.87	0.0
20	16.452	0.03667007700177696
20	18.674	0.0
20	18.222	0.0
20	18.584	0.0
20	18.372	0.0
20	19.055	0.0019967671389179422
20	18.885	0.0
20	15.274	0.09384243076095725
20	13.774	0.0
20	15.825	0.013778971170152629
20	15.24	0.028069571207163767
20	16.099	0.0
20	17.64	0.0
20	15.377	0.0
20	18.564	0.003306458918380288
20	17.823	0.03092560553633218
20	18.164	0.007213533354612193
20	15.946	0.06505714478934199
20	17.176	0.01894180412118839
20	18.539	0.0
20	18.481	0.0
20	15.079	0.0
20	18.23	0.00641963269949618
20	16.576	0.0
20	16.898	0.0
20	17.329	0.019943181818181818
20	18.799	0.0
20	18.761	0.0019713938173734325
20	16.484	0.018743383772339497
20	16.187	0.016615704148156694
20	16.323	0.0
20	18.531	0.0
20	15.151	0.06682451986319389
20	15.614	0.0
20	14.163	0.045518951470067306
20	15.047	0.005241891449164574
20	20.516	0.0
20	18.672	0.0
20	16.311	0.0
20	17.731	0.00120253457286897
20	18.573	0.0
20	19.685	0.012393493415956624
20	28.915	0.0
20	21.893	0.0
20	17.225	0.0
20	27.858	0.0
20	17.022	0.0
20	17.639	0.012466147960280274
20	15.662	0.0
20	16.771	0.0
20	18.374	0.005000177311252172
20	15.517	0.05476054188132036
20	18.743	0.0
20	18.695	0.01702504295309002
20	16.252	0.0
20	18.402	0.009525581395348837
20	17.458	0.0
20	15.04	0.0
20	17.879	0.016606060606060607
20	17.264	0.006735463140332448
20	17.831	0.0018056467498358503
20	15.776	0.0
20	19.047	0.0
20	18.038	0.0
20	17.615	0.02384636388459088
20	15.091	0.06998323085522638
20	17.656	0.0
20	20.288	0.0
20	17.652	0.0
20	18.033	0.0026318403019167744
20	18.977	0.0
20	15.825	0.0
20	13.472	0.0
20	17.139	0.008657502193623866
20	17.298	0.0
20	17.196	0.020164858194011082
20	17.352	0.0
20	18.701	0.023263212311607745
20	18.715	0.0
20	15.954	0.004922850844966936
20	16.207	0.011562718990889979
20	18.785	0.0
20	16.665	0.0
20	20.991	0.0
20	15.642	0.01532202216066482
20	17.163	0.0
20	16.001	0.011793143861705244
20	18.619	0.0
20	16.732	0.0
20	18.212	0.0
20	17.318	0.0
20	15.839	0.09808900173727114
20	14.81	0.0
20	15.782	0.0
20	18.725	0.0
20	15.933	0.0
20	15.918	0.024762550881953865
20	18.921	0.0
20	14.889	0.004017940571855728
20	20.282	0.010810546397299808
20	17.603	0.0
20	16.459	0.0
20	17.434	0.0
20	13.612	0.0
20	19.122	0.0
20	18.471	0.013760610253150358
20	18.975	0.007677442941452969
20	19.046	0.0
20	19.102	0.0
20	18.319	0.0
20	19.149	0.002718129926610492
20	17.996	0.0
20	15.74	0.0
20	18.064	0.041094475993804856
20	17.463	0.00817392291536584
20	18.062	0.0
20	19.687	0.0
20	17.926	0.0
20	16.098	0.004632622279681103
20	17.086	0.0015838563970200035
20	18.215	0.0
20	18.261	0.002768199698897577
20	16.793	0.0
20	18.478	0.0
20	16.697	0.03406530056076726
20	17.922	0.0011930801352157488
20	15.305	0.03852545701767639
20	18.172	0.0
20	17.027	0.0
20	18.943	0.0
20	20.04	0.0
20	20.069	0.0
20	17.29	0.009964963370796743
20	18.473	0.0
20	15.467	0.01426437640029873
20	17.727	0.0
20	17.77	0.0015415106804668576
20	18.795	0.0
20	16.599	0.011603251266344681
20	16.608	0.0
20	18.845	0.0
20	17.27	0.0048854041013269
20	16.286	0.009354146806482364
20	17.132	0.0
20	15.287	0.023901310717039322
20	18.596	0.0014498590414820781
20	16.678	0.0
20	13.765	0.0
20	17.742	0.0
20	18.447	0.005576753742295274
20	16.426	0.012805672116915063
20	18.76	0.0
20	15.021	0.0
20	18.15	0.0038217564319766753
20	17.501	0.02746397549831802
20	18.047	0.000996590611067401
20	53.64	0.013440135556668079
20	19.013	0.0
20	18.966	0.0
20	17.483	0.0
20	17.208	0.0
20	18.124	0.005511848117962972
20	25.204	0.0
20	14.825	0.0
20	18.808	0.0
20	16.672	0.03705738705738706
20	15.139	0.0
20	17.183	0.0
20	16.537	0.0023823704586063135
20	16.958	0.0
20	17.844	0.0
20	17.341	0.0
20	15.489	0.0
20	18.056	0.003251311608660312
20	15.97	0.0
20	17.8	0.000871412232449213
20	15.819	0.009201171058134672
20	17.859	0.0
20	17.307	0.020230086770010723
20	20.078	0.006683781869688385
20	16.966	0.0038125
20	15.091	0.43005396430053966
20	16.468	0.023492804356281604
20	17.661	0.0
20	18.467	0.0
20	15.324	0.005264296531333382
20	16.469	0.0
20	18.065	0.00502658690594882
20	15.973	0.0
20	17.959	0.0
20	18.542	0.00446327938325594
20	18.336	0.006496918740744279
20	17.395	0.00025800903031606104
20	19.376	0.0
20	17.338	0.009539656128674431
20	15.702	0.0
20	17.892	0.0
20	17.6	0.004526630068381008
20	17.821	0.007840007511384441
20	18.105	0.0
20	13.741	0.0
20	16.983	0.0
20	15.145	0.0
20	16.181	0.018619357105216932
20	17.645	0.009085127646043427
20	17.711	0.0
20	18.816	0.0
20	18.855	0.0003100347927934135
20	14.756	0.01318422601530312
20	19.919	0.0
20	14.294	0.0
20	17.098	0.029532111723892546
20	18.112	0.0
20	15.414	0.0
20	18.693	0.0
20	18.172	0.004809150383432261
20	13.974	0.0
20	18.752	0.011299645720678724
20	16.454	0.0
20	13.608	0.0
20	18.463	0.0
20	16.169	0.0
20	18.28	0.0
20	15.388	0.0
20	17.319	0.0
20	19.923	0.0
20	18.775	0.0
20	18.456	0.0
20	16.992	0.001666092152131449
20	17.88	0.0
20	18.083	0.002895669461491918
20	20.077	0.0
20	15.317	0.021780848205718673
20	16.937	0.0
20	18.86	0.0
20	17.513	0.0
20	17.097	0.006795582871133763
20	19.702	0.0
20	15.337	0.0008992805755395684
20	18.723	0.0
20	18.912	0.0
20	15.888	0.0
20	19.321	0.011312890741292051
20	16.374	0.0050417520088230664
20	18.04	0.0
20	19.244	0.0
20	17.127	0.0
20	17.98	0.0
20	18.624	0.0
20	16.466	0.004711871750433276
20	18.407	0.0
20	16.933	0.0
20	16.51	0.0
20	16.07	0.0
20	17.203	0.0
20	18.212	0.0
20	19.625	0.007306380905991232
20	17.011	0.0
20	17.383	0.0
20	17.327	0.003740884553461502
20	18.413	0.0
20	14.753	0.00083166999334664
20	18.732	0.0
20	16.859	0.03943766529021482
20	17.409	0.005177885418406547
20	17.005	0.04869307297781623
20	16.857	0.009971217105263159
20	16.465	0.02857646851296525
20	17.056	0.002816460647785949
20	18.251	0.0
20	17.281	0.0
20	17.153	0.0
20	19.895	0.008468015097261201
20	51.377	0.0
20	17.891	0.0
20	15.185	0.0
20	18.057	0.015068122349544346
20	17.404	0.006655192197360872
20	17.021	0.003504066447482263
20	17.655	0.0
20	17.108	0.005254122665556885
20	18.645	0.0
20	15.919	0.0
20	17.171	0.009818829560759438
20	16.841	0.0
20	18.273	0.04038075407154012
20	16.803	0.026336919865103583
20	13.6	0.0
20	18.5	0.0
20	18.933	0.0
20	17.28	0.006104620566256183
20	18.86	0.0
20	18.632	0.0
20	18.44	0.0
20	17.406	0.0
20	15.307	0.06887165951831078
20	17.513	0.0
20	18.339	0.014292282933558127
20	17.67	0.0
20	18.514	0.0
20	16.072	0.05826864498378697
20	16.969	0.05629647114363272
20	16.898	0.014271356783919598
20	16.957	0.0
20	16.189	0.0
20	18.54	0.0
20	19.361	0.0
20	13.948	0.0
20	18.052	0.0
20	18.058	0.0
20	18.12	3.4475625732607044e-05
20	16.541	0.0
20	17.908	0.0
20	15.05	0.0
20	18.741	0.0
20	18.068	0.00512214342001576
20	17.583	0.008597180494568986
20	15.801	0.027307660861744746
20	16.904	0.0
20	18.221	0.0013337285121517487
20	15.979	0.0
20	17.787	0.0
20	18.605	0.0
