STEPS	TIME[ms]	ERROR
232890	158786.986	0.0
283770	187623.849	0.0
290850	191135.109	0.0
298680	209542.172	0.0
276405	180512.562	0.0
302025	201051.851	0.0
316380	208239.037	0.0
316995	205470.664	0.0
305415	199894.233	0.0
275745	181590.546	0.0
219000	141830.347	0.0
239670	156558.876	0.0
297165	198672.12	0.0
253860	173054.01	0.0
223485	148583.892	0.0
229770	147888.253	0.0
256080	174716.826	0.0
265110	175895.376	0.0
285360	187117.906	0.0
303645	203576.398	0.0
280455	181387.025	0.0
282510	186869.456	0.0
329595	228478.459	0.0
260865	183642.965	0.0
265890	184418.788	0.0
310545	206536.89	0.0
298830	200604.536	0.0
253470	166562.345	0.0
327135	220506.563	0.0
245835	160200.354	0.0
260820	174815.399	0.0
311895	204857.523	0.0
294615	191746.178	0.0
377835	261383.002	0.0
283320	187048.541	0.0
307065	204147.26	0.0
267990	174366.122	0.0
329685	214920.027	0.0
266010	180860.283	0.0
320535	214559.441	0.0
274020	181588.43	0.0
341280	220912.272	0.0
266505	175815.455	0.0
245010	164467.899	0.0
260475	173243.548	0.0
211020	138020.377	0.0
312585	214390.769	0.0
249975	166771.153	0.0
312165	210830.92	0.0
236895	152709.802	0.0
324885	216487.549	0.0
246990	167125.341	0.0
242985	163859.692	0.0
289035	196152.704	0.0
293670	223225.88	0.0
299130	203753.67	0.0
238365	166432.693	0.0
189270	124264.133	0.0
322770	212334.386	0.0
248220	164104.07	0.0
235755	155614.325	0.0
327615	215516.932	0.0
206265	135356.554	0.0
209010	140384.207	0.0
256545	165748.547	0.0
264315	174241.081	0.0
277845	184914.88	0.0
328935	214247.553	0.0
279555	187363.057	0.0
282825	181864.82	0.0
264840	176579.235	0.0
287370	195740.962	0.0
259470	177639.513	0.0
227625	148529.41	0.0
255315	172917.227	0.0
316875	219713.164	0.0
298530	194437.87	0.0
271590	178941.111	0.0
266265	176660.486	0.0
265755	177491.486	0.0
266220	179742.492	0.0
292275	201285.17	0.0
301635	202234.145	0.0
274155	183820.476	0.0
313950	219785.299	0.0
219510	145316.952	0.0
309795	199239.839	0.0
282255	186675.692	0.0
278595	183796.554	0.0
349950	228253.7	0.0
242010	172904.656	0.0
229230	164993.671	0.0
288030	188792.1	0.0
294735	191891.803	0.0
331650	215897.535	0.0
335775	223810.001	0.0
239325	157593.529	0.0
244260	159233.231	0.0
357720	232373.664	0.0
284640	192588.362	0.0
319485	218287.631	0.0
381375	262134.136	0.0
182730	127539.003	0.0
244665	157039.052	0.0
251025	178112.356	0.0
263835	178755.78	0.0
268005	180430.508	0.0
353670	242409.188	0.0
257070	171603.225	0.0
233325	162318.077	0.0
328530	228798.669	0.0
275040	191833.314	0.0
292770	196907.335	0.0
333285	232786.518	0.0
288960	191348.642	0.0
323625	214523.894	0.0
264990	182320.979	0.0
235860	152930.788	0.0
256350	171245.472	0.0
307800	207789.642	0.0
326460	221124.172	0.0
310560	209666.427	0.0
322785	218356.773	0.0
325710	226010.756	0.0
259365	180169.322	0.0
318435	215311.781	0.0
265125	171627.788	0.0
230445	154373.075	0.0
203535	132947.324	0.0
317760	206835.984	0.0
282945	188766.199	0.0
310830	207637.905	0.0
313110	219550.551	0.0
260610	170420.714	0.0
222075	143020.655	0.0
253440	175107.89	0.0
215010	140623.409	0.0
292050	192693.498	0.0
255060	175297.749	0.0
253320	166634.793	0.0
280290	182718.952	0.0
296430	200841.961	0.0
254535	171340.926	0.0
278565	187594.983	0.0
328305	226707.395	0.0
339795	245017.564	0.0
278235	197030.778	0.0
276435	186100.115	0.0
230490	154153.543	0.0
212865	138377.724	0.0
274080	178264.534	0.0
267510	180526.828	0.0
362295	241064.813	0.0
286665	190581.686	0.0
260025	183229.457	0.0
265485	177680.155	0.0
274665	185021.101	0.0
249675	164634.676	0.0
294090	199531.692	0.0
252270	165397.637	0.0
278400	195286.184	0.0
325545	216766.559	0.0
290010	194585.179	0.0
332370	226301.363	0.0
212535	140812.589	0.0
243045	175409.413	0.0
339960	230616.98	0.0
234810	158811.322	0.0
316425	211113.472	0.0
286260	208185.995	0.0
288345	195676.121	0.0
243105	170665.651	0.0
318900	216166.476	0.0
303660	200721.284	0.0
288420	194638.332	0.0
285660	191197.799	0.0
250350	174797.714	0.0
246885	170031.945	0.0
259680	177166.771	0.0
233970	160623.13	0.0
337335	227872.475	0.0
264990	179283.378	0.0
318735	210862.477	0.0
252810	172396.151	0.0
225945	150903.658	0.0
245880	165166.794	0.0
337170	233789.365	0.0
328740	222365.01	0.0
308775	212363.577	0.0
231600	161380.693	0.0
230205	149970.922	0.0
282090	190212.848	0.0
292080	201461.116	0.0
256800	169884.244	0.0
261660	179550.883	0.0
258900	179170.669	0.0
255030	172901.133	0.0
250620	180700.268	0.0
263460	175428.141	0.0
343575	222551.401	0.0
314775	213095.531	0.0
251925	183068.545	0.0
261255	185633.762	0.0
270150	175084.932	0.0
203385	133756.396	0.0
267240	184427.716	0.0
188460	134035.564	0.0
296025	210712.918	0.0
255540	179848.423	0.0
241980	162865.082	0.0
274020	183511.256	0.0
254850	174366.345	0.0
278865	199941.192	0.0
342360	237637.236	0.0
347730	250002.383	0.0
259260	171444.495	0.0
277395	192589.622	0.0
240210	164603.743	0.0
324180	221328.608	0.0
350025	234204.866	0.0
282330	215696.295	0.0
279495	197784.722	0.0
292380	200412.69	0.0
305865	219395.596	0.0
306870	214567.215	0.0
217185	153551.353	0.0
214815	149178.848	0.0
225885	154216.953	0.0
245295	174675.313	0.0
230310	160852.802	0.0
234705	166226.178	0.0
320895	209069.777	0.0
183345	125482.122	0.0
274710	187514.677	0.0
285975	206286.457	0.0
291285	192533.911	0.0
263250	175100.574	0.0
256200	173170.508	0.0
252600	174127.796	0.0
266790	178362.035	0.0
295425	207608.983	0.0
225990	153509.605	0.0
286965	185440.317	0.0
213375	148887.64	0.0
175590	118488.432	0.0
405210	278103.537	0.0
289380	186067.715	0.0
254805	177037.99	0.0
214200	148683.158	0.0
289875	195179.117	0.0
246420	167400.52	0.0
264420	178764.123	0.0
190260	130686.699	0.0
312930	216036.519	0.0
321060	218349.527	0.0
293190	199000.754	0.0
232755	157167.952	0.0
299790	200575.206	0.0
267420	175130.3	0.0
295230	205834.369	0.0
321870	219771.547	0.0
303135	209264.034	0.0
313095	205765.214	0.0
250965	169271.838	0.0
192180	131181.213	0.0
287985	194322.105	0.0
356925	236905.091	0.0
274065	185247.324	0.0
276735	194687.802	0.0
292710	192202.677	0.0
239805	165701.763	0.0
280245	190716.878	0.0
287340	188276.931	0.0
333615	221195.3	0.0
222960	150793.167	0.0
336615	233515.291	0.0
238125	168228.934	0.0
296385	209354.628	0.0
274710	188991.753	0.0
347130	234806.753	0.0
233595	153673.383	0.0
326715	222921.516	0.0
280830	192170.474	0.0
159405	111082.817	0.0
264030	174960.998	0.0
301260	197282.706	0.0
310110	221987.46	0.0
273345	178843.822	0.0
257220	176856.99	0.0
286425	196924.226	0.0
305670	208983.888	0.0
220935	154807.607	0.0
332040	224202.93	0.0
285150	195447.086	0.0
387315	271685.851	0.0
280080	188575.251	0.0
346935	238945.336	0.0
239955	162453.666	0.0
264135	172721.014	0.0
277065	180436.996	0.0
177945	119850.633	0.0
301605	212402.334	0.0
295935	199485.433	0.0
332715	222544.255	0.0
277710	184762.128	0.0
329100	227203.181	0.0
267720	185937.074	0.0
304335	209714.798	0.0
268395	181006.205	0.0
279615	186121.625	0.0
341205	223882.718	0.0
244335	167967.111	0.0
213510	139168.019	0.0
242430	163092.382	0.0
284775	198170.545	0.0
282315	196905.656	0.0
266580	200185.536	0.0
323100	228649.491	0.0
188745	125526.284	0.0
282885	188907.575	0.0
216480	144100.386	0.0
288225	196465.695	0.0
272850	193306.199	0.0
294000	198870.174	0.0
289320	189262.854	0.0
347685	228135.944	0.0
327675	219798.83	0.0
265455	176965.587	0.0
311790	204115.192	0.0
309210	216837.739	0.0
318795	227826.562	0.0
226245	161647.493	0.0
310245	222433.58	0.0
275190	184498.039	0.0
309060	218701.043	0.0
328530	225717.569	0.0
303780	204236.07	0.0
262290	171516.98	0.0
304350	207235.289	0.0
275640	182382.929	0.0
228330	151583.593	0.0
207540	135334.228	0.0
283185	190560.002	0.0
319200	210834.111	0.0
293970	211439.063	0.0
208125	139336.687	0.0
266970	181487.636	0.0
233430	157772.288	0.0
232710	157220.248	0.0
303030	208950.781	0.0
273480	186348.892	0.0
304185	213167.045	0.0
323790	224577.292	0.0
299475	201350.343	0.0
269955	184404.561	0.0
314730	208622.424	0.0
333690	233309.286	0.0
333960	232817.356	0.0
300810	218435.859	0.0
295710	197677.925	0.0
265965	190857.074	0.0
276615	197405.94	0.0
350280	254185.605	0.0
289305	208587.046	0.0
319575	211792.009	0.0
311910	216658.654	0.0
272790	185294.392	0.0
216885	141582.904	0.0
343710	226369.619	0.0
297870	201486.396	0.0
281775	188014.929	0.0
255285	194458.909	0.0
277425	192732.745	0.0
341160	226031.547	0.0
255870	168000.567	0.0
318360	226440.982	0.0
288240	206771.85	0.0
307665	198448.668	0.0
361215	239981.573	0.0
219690	155765.935	0.0
270360	180005.073	0.0
266520	185915.647	0.0
266130	182598.118	0.0
241785	170353.225	0.0
230685	170447.856	0.0
275415	197295.448	0.0
280770	190464.712	0.0
253950	173475.953	0.0
317160	208784.438	0.0
306870	210771.563	0.0
321555	210904.158	0.0
275325	188407.755	0.0
276495	181070.467	0.0
324120	211540.697	0.0
262455	174555.205	0.0
250245	172037.896	0.0
263565	182192.12	0.0
164070	125609.398	0.0
238785	162883.112	0.0
268965	181719.73	0.0
283920	210059.98	0.0
277335	203679.846	0.0
267090	184797.831	0.0
292275	201228.952	0.0
275880	182895.083	0.0
258630	182425.696	0.0
243825	167603.544	0.0
305160	206822.667	0.0
278445	190955.369	0.0
334755	221766.882	0.0
237630	159378.865	0.0
334380	217973.663	0.0
349515	245549.076	0.0
286755	196486.928	0.0
317175	209338.74	0.0
327375	223331.025	0.0
312750	209389.674	0.0
253920	172218.923	0.0
266595	185241.588	0.0
242475	155135.731	0.0
266160	182408.632	0.0
293670	203989.458	0.0
280035	192512.872	0.0
267525	182425.0	0.0
294300	193461.936	0.0
248490	186361.317	0.0
348825	252296.23	0.0
241215	166607.223	0.0
276555	193146.296	0.0
349110	231027.821	0.0
286275	198232.046	0.0
248580	164958.297	0.0
327780	219379.72	0.0
303210	216353.3	0.0
233835	161510.989	0.0
260190	178671.887	0.0
272940	186120.347	0.0
232020	164321.232	0.0
243990	172947.704	0.0
245715	166159.239	0.0
282120	188266.655	0.0
219045	144305.121	0.0
274665	184450.725	0.0
334050	230412.35	0.0
265590	184496.078	0.0
257550	171545.924	0.0
270210	178991.696	0.0
251805	169514.202	0.0
340095	247501.546	0.0
327255	222072.376	0.0
324930	219666.18	0.0
252225	171107.426	0.0
341730	223506.894	0.0
332640	221557.123	0.0
273915	184492.965	0.0
315345	220807.909	0.0
384720	260916.846	0.0
276255	188675.472	0.0
223125	149720.206	0.0
299490	207707.036	0.0
305550	208316.38	0.0
313080	207448.699	0.0
248370	168898.967	0.0
298860	205900.357	0.0
278910	192224.064	0.0
197955	126722.198	0.0
269790	177793.349	0.0
318630	213641.136	0.0
267120	174255.224	0.0
234990	159788.075	0.0
209610	146176.898	0.0
280035	186674.951	0.0
230910	156015.478	0.0
268245	187789.764	0.0
307755	203072.775	0.0
260670	168742.462	0.0
225720	155402.067	0.0
294015	196952.991	0.0
349230	243779.908	0.0
254490	182344.593	0.0
295815	198598.85	0.0
265800	174335.978	0.0
309810	205170.41	0.0
283980	195438.507	0.0
309180	207413.302	0.0
