STEPS	TIME[ms]	ERROR
95	368.125	0.0
21	99.283	0.0
20	69.584	0.0
25	113.766	0.0
43	148.152	0.0
59	214.853	0.0
35	111.858	0.0
86	334.138	0.0
56	184.813	0.0
98	351.523	0.0
21	80.212	0.0
51	188.193	0.0
19	77.634	0.0
35	185.798	0.0
25	114.672	0.0
10	49.42	0.0
27	108.739	0.0
82	294.631	0.0
54	197.691	0.0
128	411.205	0.0
134	441.557	0.0
42	146.138	0.0
26	93.5	0.0
33	111.508	0.0
72	245.01	0.0
39	134.456	0.0
29	96.393	0.0
31	99.691	0.0
49	181.854	0.0
31	105.913	0.0
33	111.219	0.0
33	122.837	0.0
21	91.844	0.0
103	383.417	0.0
103	342.511	0.0
55	195.824	0.0
11	49.907	0.0
26	93.934	0.0
34	114.061	0.0
67	209.316	0.0
11	45.123	0.0
12	49.128	0.0
141	452.66	0.0
187	532.331	0.0
29	110.027	0.0
97	304.848	0.0
18	72.589	0.0
39	117.241	0.0
80	257.459	0.0
73	248.336	0.0
38	133.949	0.0
33	100.64	0.0
40	138.902	0.0
42	128.964	0.0
42	134.19	0.0
81	338.318	0.0
80	301.945	0.0
33	119.021	0.0
17	71.581	0.0
42	125.607	0.0
142	456.802	0.0
31	111.494	0.0
24	89.882	0.0
25	86.88	0.0
74	250.444	0.0
60	214.614	0.0
122	373.632	0.0
90	310.846	0.0
18	86.136	0.0
23	88.645	0.0
105	333.19	0.0
10	43.397	0.0
28	97.4	0.0
55	195.145	0.0
24	85.327	0.0
31	103.766	0.0
114	373.083	0.0
28	95.736	0.0
31	115.101	0.0
26	92.054	0.0
53	176.94	0.0
53	182.661	0.0
63	216.667	0.0
21	105.285	0.0
74	280.386	0.0
52	202.533	0.0
28	116.747	0.0
57	187.147	0.0
39	156.95	0.0
32	122.073	0.0
23	79.924	0.0
37	145.162	0.0
60	282.231	0.0
24	96.131	0.0
24	104.401	0.0
33	137.78	0.0
110	330.965	0.0
53	174.729	0.0
10	43.541	0.0
55	187.356	0.0
11	46.599	0.0
42	160.552	0.0
13	54.646	0.0
36	121.229	0.0
10	42.419	0.0
14	55.677	0.0
49	157.463	0.0
35	114.285	0.0
17	69.814	0.0
105	347.323	0.0
22	78.236	0.0
50	168.156	0.0
27	96.848	0.0
50	170.125	0.0
73	231.591	0.0
68	233.62	0.0
165	518.905	0.0
49	171.224	0.0
10	46.202	0.0
18	69.288	0.0
21	76.629	0.0
33	108.864	0.0
34	127.63	0.0
70	242.604	0.0
59	195.389	0.0
57	188.414	0.0
17	60.973	0.0
