STEPS	TIME[ms]	ERROR
13236	10314.851	0.0
14624	10641.292	0.0
25392	19797.275	0.0
19644	15378.065	0.0
18012	13689.381	0.0
19952	15260.486	0.0
21924	15958.38	0.0
26280	19941.615	0.0
15420	11153.008	0.0
24300	18521.516	0.0
23360	16949.157	0.0
19488	14574.65	0.0
27728	20511.853	0.0
16344	11881.307	0.0
23828	21203.486	0.0
13232	9576.608	0.0
18892	13999.356	0.0
22676	16725.142	0.0
26176	19458.924	0.0
27412	20952.353	0.0
23300	17636.207	0.0
20596	15366.346	0.0
21748	15694.255	0.0
22400	16651.402	0.0
16392	11797.675	0.0
18712	13856.492	0.0
19180	14242.207	0.0
18612	14379.997	0.0
21744	15825.79	0.0
29048	21065.34	0.0
21428	16119.039	0.0
26216	19253.756	0.0
26396	19797.151	0.0
22412	18889.58	0.0
33720	25425.276	0.0
16944	12900.932	0.0
17296	13052.473	0.0
19484	14333.492	0.0
21164	15630.757	0.0
11608	8549.921	0.0
25088	19723.306	0.0
22040	17336.06	0.0
27768	22085.233	0.0
13700	9969.465	0.0
23704	17345.526	0.0
11260	8150.795	0.0
31804	24813.622	0.0
23540	18837.268	0.0
22816	17856.956	0.0
26608	20158.965	0.0
18460	13671.427	0.0
15724	11570.848	0.0
29036	24328.118	0.0
6692	5177.571	0.0
21584	15985.299	0.0
21820	15946.023	0.0
15920	11778.331	0.0
25964	21634.558	0.0
25756	19340.785	0.0
24092	17713.183	0.0
32464	26713.64	0.0
13660	10943.764	0.0
18268	14309.943	0.0
21356	15543.307	0.0
31868	24942.808	0.0
22628	16981.699	0.0
21376	16740.166	0.0
18252	13849.685	0.0
19680	15091.413	0.0
21512	16593.055	0.0
9340	6870.13	0.0
13432	9842.278	0.0
12728	11334.93	0.0
19860	15315.831	0.0
21396	17023.916	0.0
27944	20325.856	0.0
23544	17019.752	0.0
18724	13851.2	0.0
22616	16274.366	0.0
19740	14367.644	0.0
14348	10711.275	0.0
22952	17492.977	0.0
19532	14481.967	0.0
17336	12775.811	0.0
30984	22147.734	0.0
24308	17609.055	0.0
21384	15752.043	0.0
16812	12408.624	0.0
7848	5770.696	0.0
21744	15573.543	0.0
13640	9904.808	0.0
15740	11126.84	0.0
24308	17729.557	0.0
11288	10535.091	0.0
22412	15871.504	0.0
12560	9061.296	0.0
27428	20881.233	0.0
14332	10461.078	0.0
23220	19658.394	0.0
16740	12794.283	0.0
30200	22093.971	0.0
15604	11131.574	0.0
29412	21866.92	0.0
14384	10763.601	0.0
16620	12069.888	0.0
20192	16640.555	0.0
15788	11300.277	0.0
30460	22809.033	0.0
26168	19030.305	0.0
19812	15779.766	0.0
24436	17753.928	0.0
20548	14738.229	0.0
17412	15162.818	0.0
17140	12169.938	0.0
22756	16281.003	0.0
25292	17995.493	0.0
27488	19710.327	0.0
17456	12964.978	0.0
22852	16430.729	0.0
16804	11990.035	0.0
19148	13892.152	0.0
26548	19206.905	0.0
32736	24785.286	0.0
22456	16680.543	0.0
19684	14402.576	0.0
20836	15751.068	0.0
24988	18488.063	0.0
24972	19512.939	0.0
20636	14998.166	0.0
27300	19438.731	0.0
16472	14194.53	0.0
18304	12806.573	0.0
11396	8225.183	0.0
25508	18602.161	0.0
20536	14796.024	0.0
12252	8748.946	0.0
10368	7281.138	0.0
19200	13885.755	0.0
27788	21280.65	0.0
21480	15150.716	0.0
7236	5157.879	0.0
30544	22305.589	0.0
10124	7786.872	0.0
23784	19372.671	0.0
21332	16103.23	0.0
27512	19914.632	0.0
22964	16906.62	0.0
18244	13762.921	0.0
23276	17493.101	0.0
14468	10769.698	0.0
16664	11770.508	0.0
28940	24054.616	0.0
11348	8122.33	0.0
27700	20376.911	0.0
20428	16173.721	0.0
17028	12582.533	0.0
25568	20449.733	0.0
20808	15479.913	0.0
17708	13450.309	0.0
10448	7592.38	0.0
18108	13365.318	0.0
27976	20629.551	0.0
17612	13006.388	0.0
20060	14301.74	0.0
21012	15493.502	0.0
18372	13349.259	0.0
16504	11680.378	0.0
21288	15205.787	0.0
32240	23064.888	0.0
13460	9940.538	0.0
25704	18391.398	0.0
15980	13729.47	0.0
23552	16691.511	0.0
17380	13144.276	0.0
26592	19035.603	0.0
16024	12098.624	0.0
13624	10216.435	0.0
19204	13810.601	0.0
22348	16706.081	0.0
19744	14275.77	0.0
18132	13107.469	0.0
15408	13093.636	0.0
11076	8191.801	0.0
19356	14251.419	0.0
16564	11785.336	0.0
20812	15287.061	0.0
24696	17841.481	0.0
12600	9129.209	0.0
10388	7407.274	0.0
26384	18847.551	0.0
18376	13415.572	0.0
29100	21230.302	0.0
20396	14687.217	0.0
17924	14917.079	0.0
21772	15457.84	0.0
23508	17017.162	0.0
33864	24494.018	0.0
11240	7933.98	0.0
19652	14011.249	0.0
13980	9848.326	0.0
28284	21108.243	0.0
28488	20862.343	0.0
19548	13825.37	0.0
14556	10776.789	0.0
18656	13311.873	0.0
9424	6693.914	0.0
17908	13341.914	0.0
20396	15131.527	0.0
11560	8230.577	0.0
23172	18223.374	0.0
19724	15464.404	0.0
24896	18954.19	0.0
22868	16712.166	0.0
20496	17524.419	0.0
13852	10488.084	0.0
22372	16984.223	0.0
16068	11425.279	0.0
10256	7386.311	0.0
26856	20032.004	0.0
13148	10160.112	0.0
17624	12919.21	0.0
16120	11664.739	0.0
24192	17917.623	0.0
14360	10291.47	0.0
25696	20438.879	0.0
24220	17745.837	0.0
20020	15020.915	0.0
22816	16686.655	0.0
23780	18065.66	0.0
27972	20643.816	0.0
