STEPS	TIME[ms]	ERROR
3870	3041.077	0.0
5090	3524.214	0.0
4790	3266.658	0.00044519633158222774
6080	4271.658	0.0
5440	3682.601	0.0
6500	4409.666	0.0
5620	3867.426	0.0
6240	4245.958	0.0
6530	4472.678	0.0
5130	3753.506	0.0
4440	3045.818	0.0
5710	3903.708	0.0
7070	5213.52	0.0
5520	3743.979	0.0
5580	3745.532	0.0
6150	4489.993	0.0
4810	3379.743	0.0
5290	3647.999	0.0
5410	3756.934	0.0
5320	3620.151	0.0
4290	2858.866	0.0
5550	4193.318	0.0
6550	4420.341	0.0
4880	3425.182	0.0
5180	3631.27	9.984025559105431e-05
5780	3951.888	0.0
5630	3919.333	0.0
6310	4445.909	0.0
6680	4490.996	0.0
5760	3922.891	0.0
4950	3460.379	0.0
4580	3193.199	0.0
5660	3795.514	0.0
4730	3263.148	0.0
4100	2824.802	0.0
4560	3081.003	0.0
6060	4153.501	0.0
6010	4112.885	0.0
4440	2943.125	0.0
4480	3027.521	0.0
7470	5038.437	0.0
4670	3232.158	0.0
6030	4052.635	0.0
4860	3333.362	0.0
5610	3825.704	0.0
6110	4083.592	0.0
5630	3743.9	0.0
6080	4121.483	0.0
5720	4069.274	0.0
7440	5243.693	0.0
5000	3511.371	0.0
5590	3815.424	0.0
6280	4384.726	0.0
5550	3872.568	0.0
5990	4261.744	0.0
5560	3885.061	0.0
4790	3437.778	0.0
6480	4497.848	0.0
5790	3936.605	0.0
4770	3263.622	0.0003756574004507889
4560	3211.394	0.0
7530	5066.494	0.0
5880	3970.253	0.0
3790	2635.209	0.0
5070	3443.696	0.0
5650	3809.033	0.0
5780	3925.872	0.0
5250	3520.573	0.0
6400	4359.64	0.0
5410	3723.978	0.0
5990	3947.808	0.0
4880	3319.766	0.0
6570	4636.558	0.0
4840	3302.78	0.0
6510	4760.416	0.0013869625520110957
3750	2527.985	0.0
6280	4250.696	0.0
4960	3366.916	0.0
4610	3154.554	0.0
6160	4073.95	0.0
5230	3587.215	0.0
5780	3877.115	0.0
6000	4175.736	0.0
5900	3988.098	0.0
8160	5542.948	0.0
4450	3089.76	0.0
5500	3859.134	0.0
4920	3410.588	0.0
5810	3953.698	0.0
5670	4266.308	0.0
5310	3939.872	0.0
6880	4939.018	0.0
3590	2569.324	0.0
3580	2760.675	0.0
5380	4038.476	0.0
4510	3485.419	0.0
4630	3346.267	0.0
6140	4237.723	0.0
5610	3839.503	0.0
5340	3730.108	0.000783289817232376
6150	4296.562	0.0
5340	3814.756	0.0
6290	4296.023	0.0
6020	4159.402	0.0
6270	4352.501	0.0
6260	4450.447	0.0
5610	4078.37	0.0
6960	4960.773	0.0
4650	3226.6	0.0
3820	2645.08	0.0
4150	2861.887	0.0
5590	3799.851	0.0
5550	3905.794	0.0
4380	3168.397	0.0
6680	5391.365	0.0
4850	3615.394	0.0
4800	3330.422	0.0
5450	3717.738	0.0
4380	3041.738	0.0
6860	4742.397	0.0004816027740319784
3260	2280.771	0.0
4980	3552.579	0.0
4780	3414.059	0.0
5480	3841.692	0.0
6500	5109.266	0.0
5130	3897.14	0.0
4550	3217.012	0.0
4880	3430.851	0.0
4220	3202.077	0.0
4930	3446.39	0.0
5610	3886.275	0.0
4920	3349.617	0.0
6310	4304.418	0.0
5240	3478.27	0.0
6160	4106.36	0.0
5050	3440.046	0.0
4910	3332.294	0.0
4800	3286.038	0.0
5290	3624.598	0.0
5130	3483.87	0.0
5610	3778.108	0.0017733354828308884
6470	4465.921	0.0
4770	3282.138	0.0
4180	2822.975	0.0
6760	4525.105	0.0
4380	3035.6	0.0
4600	3124.917	0.0
5100	3489.586	0.0
6310	4259.114	0.0
7520	5086.054	0.0
4840	3281.04	0.0
6800	4513.207	0.0
4860	3216.778	0.0
6280	4251.021	0.0
5310	3566.744	0.0
5380	3630.882	0.0
5810	4288.3	0.0
5270	3525.497	0.0
6330	4370.635	0.0
6860	4550.381	0.0
4020	2719.169	0.0
4730	3201.216	0.0
4650	3230.218	0.0
5860	3940.979	0.0
5340	3623.956	0.0
6560	4609.32	0.0
5960	4081.925	0.0
5970	3978.449	0.0
5950	3986.173	0.0
5590	3786.984	0.0
5420	3577.337	0.0
