STEPS	TIME[ms]	ERROR
244	304.077	0.0
380	343.228	0.0
444	384.449	0.0
416	360.668	1.0
400	343.108	0.0
456	387.817	0.0
508	423.147	0.0
432	394.278	0.0
368	323.785	0.0
396	345.727	0.0
420	355.179	0.0
432	368.591	0.0
452	376.805	0.0
344	300.981	0.0
428	361.706	0.0
220	215.528	0.0
356	314.9	0.0
360	315.608	0.0
440	371.854	0.0
448	375.938	0.0
432	365.731	0.0
412	426.625	0.0
452	450.714	0.0
388	365.924	0.0
404	345.985	0.0
460	386.65	0.0
376	322.875	0.0
444	381.381	0.0
520	425.109	0.0
464	387.278	0.0
396	341.428	0.0
416	373.75	0.0
416	355.383	0.0
368	317.765	0.0
560	475.959	0.0
376	326.166	0.0
504	415.571	0.0
376	319.34	0.0
336	292.372	0.0
220	225.798	0.0
464	378.085	0.0
420	344.7	0.0
464	374.024	0.0
264	234.578	0.0
468	418.217	0.0
396	326.392	0.0
520	409.028	0.0
396	329.704	0.0
356	303.915	0.0
444	361.68	0.0
312	275.352	0.0
248	223.995	0.0
508	404.484	0.0
288	260.602	0.0
396	328.841	0.0
408	337.251	0.0
320	278.755	0.0
464	400.47	0.0
408	375.909	0.0
416	338.629	0.0
512	409.319	0.0
268	239.109	0.0
584	458.073	0.0
368	309.218	0.0
560	439.652	0.0
392	368.312	0.0
408	336.925	0.0
356	297.39	0.0
352	368.257	0.0
356	296.404	0.0
208	196.302	0.0
268	239.205	0.0
252	230.89	0.0
324	283.802	0.0
336	329.276	0.0
552	433.904	0.0
384	316.487	0.0
328	280.326	0.0
400	326.718	0.0
500	441.52	0.0
288	322.13	0.0
392	345.147	0.0
492	404.751	0.0
360	307.416	0.0
524	413.89	0.0
420	350.045	0.0
364	307.977	0.0
324	287.878	0.0
332	284.935	0.0
388	343.213	0.0
320	276.836	0.0
248	227.206	0.0
400	334.814	0.0
364	306.54	0.0
472	418.467	0.0
368	321.448	0.0
508	406.114	0.0
372	314.09	0.0
532	424.914	0.0
332	290.849	0.0
488	391.446	0.0
324	278.321	0.0
464	376.606	0.0
360	300.125	0.0
296	259.009	0.0
352	295.978	0.0
340	289.964	0.0
508	452.33	0.0
500	398.206	0.0
384	320.349	0.0
412	400.693	0.0
332	286.975	0.0
320	274.13	0.0
304	263.427	0.014017381553125876
356	300.748	0.0
432	353.999	0.0
440	360.613	0.0
316	276.394	0.0
376	314.536	0.0
388	324.402	0.0
416	339.054	0.0
464	373.027	0.0
556	435.924	0.0
392	329.438	0.0
388	322.162	0.0
364	307.379	0.0
428	395.254	0.0
412	339.98	0.0
348	295.866	0.0
464	370.346	0.0
380	313.934	0.0
312	271.255	0.0
412	339.139	0.0
428	371.544	0.0
516	454.304	0.0
420	345.246	0.0
336	284.248	0.0
372	311.33	0.0
452	401.869	0.0
352	330.311	0.0
412	522.45	0.0
484	451.965	0.0
192	196.409	0.0
484	424.503	0.0
356	311.82	0.0
468	386.351	0.0
392	332.343	0.0
308	273.17	0.0
364	317.808	0.0
304	274.804	0.0
340	296.171	0.0
456	380.288	0.0
188	196.524	0.0
476	394.131	0.0
440	372.087	0.0
344	346.414	0.0
480	422.271	0.0
408	347.227	0.0
280	258.631	0.0
312	277.971	0.0
352	308.642	0.0
452	380.102	0.0
300	283.281	0.0
328	299.535	0.0
392	336.121	0.0
440	375.425	0.0
344	303.496	0.0
380	325.45	0.0
536	433.342	0.0
204	207.065	0.0
412	351.552	0.0
304	271.287	0.0
432	382.32	0.0
280	263.04	0.0
432	363.981	0.0
316	282.622	0.0
296	291.351	0.0
344	322.375	0.0
368	316.813	0.0
388	326.463	0.0
300	267.417	0.00785269428648795
372	315.759	0.0
308	283.052	0.0
328	289.568	0.0
408	344.271	0.0
404	367.022	0.0
392	332.53	0.0
268	248.109	0.0
256	234.98	0.01435778036476523
464	380.933	0.0
416	365.912	0.0
456	389.689	0.0
412	346.537	0.0
388	331.275	0.0
460	408.838	0.0
388	333.359	0.0
564	471.654	0.0
284	259.663	0.0
368	318.614	0.0
300	299.872	0.0
480	475.934	0.0
448	418.716	0.0
348	324.145	0.0
280	256.057	0.0
328	310.876	0.0
176	180.917	0.0
340	325.477	0.0
400	340.548	0.0
456	370.564	0.0
400	375.199	0.0
396	324.975	0.0
400	332.918	0.0
432	352.691	0.0
364	304.414	0.0
288	255.13	0.0
392	332.107	0.0
356	322.947	0.0
236	263.854	0.0
440	402.31	0.0
308	269.801	0.0
460	387.671	0.0
400	338.809	0.0
528	446.778	0.0
480	396.474	0.0
504	414.647	0.0
532	438.044	0.0
360	319.901	0.0
420	351.325	0.0
376	326.144	0.0
440	367.809	0.0
420	350.629	0.0
352	302.847	0.0
460	379.901	0.0
432	362.449	0.0
496	403.634	0.0
292	263.947	0.0
456	379.524	0.0
464	464.517	0.0
452	392.762	0.0
480	401.164	0.0
456	384.51	0.0
404	343.436	0.0
272	251.471	0.0
460	384.238	0.0
564	457.13	0.0
472	395.955	0.0
440	365.975	0.0
352	310.167	0.0
348	292.474	0.0
388	325.083	0.0
456	380.319	0.0
500	705.151	0.0
244	226.085	0.0
260	232.35	0.0
340	290.222	0.0
284	246.815	0.0
464	391.868	0.0
464	376.296	0.0
316	273.798	0.0
316	315.181	0.0
408	334.216	0.0
516	406.127	0.0
460	380.875	0.0
388	322.255	0.0
536	437.417	0.0
344	303.017	0.0
472	443.151	0.0
396	435.527	0.0
392	363.965	0.0
372	314.212	0.0
444	360.596	0.0
500	397.77	0.0
500	398.05	0.0
384	318.425	0.0
328	284.659	0.0
384	319.916	0.0
308	266.075	0.0
320	277.706	0.0
336	284.841	0.0
420	342.616	0.0
336	289.612	0.0
456	368.911	0.0
400	394.147	0.0
372	318.452	0.0
236	219.349	0.0
448	360.446	0.0
424	346.519	0.0
524	437.975	0.0
348	344.856	0.0
396	337.153	0.0
516	410.559	0.0
420	345.788	0.0
420	386.279	0.0
372	322.262	0.0
384	365.838	0.0
280	247.983	0.0
360	300.655	0.0
320	276.472	0.0
480	388.822	0.0
376	324.066	0.0
248	226.312	0.0
348	297.844	0.0
312	284.416	0.0
464	473.409	0.0
396	327.19	0.0
500	447.793	0.0
388	473.793	0.0
308	397.362	0.0
452	437.401	0.0
496	398.689	0.0
348	294.175	0.0
324	276.48	0.0
264	303.986	0.0
260	231.494	0.0
456	364.022	0.0
408	342.094	0.0
452	371.175	0.0
432	426.279	0.0
296	311.538	0.19169027384324835
404	336.392	0.0
504	400.089	0.0
492	395.851	0.0
324	275.736	0.0
480	382.503	0.0
476	385.873	0.0
364	308.719	0.0
456	371.601	0.0
492	393.284	0.0
324	276.901	0.0
388	365.391	0.0
408	335.979	0.0
488	413.185	0.0
336	332.848	0.0
296	257.14	0.0
412	338.348	0.0
312	268.748	0.0
396	370.887	0.0
360	300.415	0.0
472	418.649	0.0
252	227.883	0.0
264	246.794	0.0
448	391.886	0.0
372	307.991	0.0
248	222.861	0.0
472	376.582	0.0
424	348.782	0.0
356	299.459	0.0
596	468.183	0.0
296	259.677	0.0
476	382.22	0.0
320	273.525	0.011996572407883462
508	400.3	0.0
380	314.343	0.0
380	314.292	0.0
368	306.934	0.0
344	291.147	0.0
352	298.446	0.0
364	304.332	0.0
360	301.108	0.0
496	394.672	0.0
312	269.112	0.0
412	340.261	0.0
324	279.092	0.0
444	360.574	0.0
416	336.256	0.0
380	356.37	0.0
420	361.25	0.0
332	280.72	0.0
444	356.814	0.0
384	318.146	0.0
428	395.127	0.0
572	442.818	0.0
364	307.678	0.0
340	286.279	0.0
360	303.81	0.0
448	358.533	0.0
248	226.852	0.0
272	239.548	0.0
392	370.536	0.0
388	324.802	0.0
432	354.426	0.0
536	418.404	0.0
368	311.019	0.0
400	507.022	0.0
400	391.974	0.0
408	381.125	0.0
436	359.233	0.0
256	231.887	0.0091324200913242
504	426.877	0.0
460	369.623	0.0
452	420.872	0.0
256	230.728	0.0
372	308.537	0.0
444	356.063	0.0
540	470.983	0.0
364	307.445	0.0
440	354.972	0.0
516	412.309	0.0
408	335.295	0.0
368	309.503	0.0
464	377.463	0.0
296	256.805	0.0
168	169.463	0.0
296	256.107	0.0
436	354.472	0.0
372	310.572	0.0
372	311.545	0.0
456	367.366	0.0
236	219.987	0.0
392	323.355	0.0
404	329.816	0.0
404	330.197	0.0
560	443.807	0.0
276	248.306	0.0
408	338.53	0.0
492	391.303	0.0
444	360.753	0.0
380	362.48	0.0
396	327.77	0.0
592	457.548	0.0
320	274.496	0.002531004808909137
472	376.886	0.0
408	377.145	0.0
316	271.369	0.0
432	345.835	0.0
336	286.143	0.0
448	362.843	0.0
408	337.48	0.0
232	212.854	0.0
416	336.925	0.0
436	398.534	0.0
396	324.826	0.0
288	251.178	0.0
428	349.006	0.0
312	266.631	0.0
312	268.68	0.0
300	280.05	0.0
432	437.615	0.0
516	413.364	0.0
356	302.065	0.0
444	359.204	0.0
492	436.648	0.006292606187729418
436	355.541	0.0
416	339.646	0.0
400	330.436	0.0
360	304.131	0.0
428	350.077	0.0
408	333.137	0.0
508	402.634	0.0
284	252.832	0.0
380	315.281	0.0
476	381.609	0.0
300	260.927	0.0
352	294.608	0.0
336	284.489	0.0
444	354.817	0.0
472	375.751	0.0
412	336.47	0.0
432	352.401	0.0
452	360.145	0.0
392	324.731	0.0
240	220.507	0.0
428	348.681	0.0
424	345.224	0.0
484	384.398	0.0
336	288.589	0.0
292	252.557	0.0
324	275.747	0.005607953097119552
380	378.221	0.0
272	241.179	0.0
468	376.639	0.0
336	287.752	0.0
348	298.262	0.0
464	374.153	0.0
500	395.505	0.0
188	186.53	0.0
292	281.725	0.0
460	395.172	0.0
324	279.386	0.0
476	381.235	0.0
404	350.025	0.0
256	279.883	0.0
344	291.999	0.0
252	230.253	0.0
488	392.496	0.0
428	351.948	0.0
416	340.706	0.0
408	331.354	0.0
288	254.359	0.0
348	293.507	0.0
392	369.729	0.0
556	432.142	0.0
360	302.33	0.0
400	327.488	0.0
348	293.525	0.0
364	303.15	0.0
452	363.632	0.0
380	316.819	0.0
484	419.818	0.0
448	362.247	0.0
